dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
01-02,0535,01,ROCHESTER,55,341,ADULT DIPLOMA PROGRAM,55,55,6,0,2,1,55,6,0,2,1,10
01-02,0535,01,ROCHESTER,55,342,BURR OAK,55,21,9,3,3,21,21,9,3,3,21,10
01-02,0542,01,BATTLE LAKE,56,010,BATTLE LAKE EL.,56,263,80,43,0,24,263,80,43,0,24,04
01-02,0542,01,BATTLE LAKE,56,020,BATTLE LAKE SEC.,56,255,50,24,0,32,255,50,24,0,32,04
01-02,0544,01,FERGUS FALLS,56,130,ADAMS EL.,56,299,64,23,0,42,299,64,23,0,42,04
01-02,0544,01,FERGUS FALLS,56,140,CLEVELAND EL.,56,239,48,24,0,40,239,48,24,0,40,04
01-02,0544,01,FERGUS FALLS,56,150,EISENHOWER EL.,56,154,23,8,0,11,154,23,8,0,11,04
01-02,0544,01,FERGUS FALLS,56,180,MCKINLEY EL.,56,290,54,18,0,30,290,54,18,0,30,04
01-02,0544,01,FERGUS FALLS,56,370,FERGUS FALLS ALTERN. PROGRAM,56,96,7,0,0,18,96,7,0,0,18,04
01-02,0544,01,FERGUS FALLS,56,380,FERGUS FALLS MID.,56,888,107,60,3,143,888,107,60,3,143,04
01-02,0544,01,FERGUS FALLS,56,390,FERGUS FALLS SR.,56,1011,59,29,1,125,1011,59,29,1,125,04
01-02,0545,01,HENNING,56,010,HENNING EL.,56,164,38,25,0,17,164,38,25,0,17,04
01-02,0545,01,HENNING,56,020,HENNING SEC.,56,197,31,31,0,32,200,31,31,0,35,04
01-02,0547,01,PARKERS PRAIRIE,56,010,PARKERS PRAIRIE EL.,56,264,60,56,0,39,272,63,57,0,47,04
01-02,0547,01,PARKERS PRAIRIE,56,020,PARKERS PRAIRIE SEC.,56,333,51,52,0,35,333,51,52,0,35,04
01-02,0548,01,PELICAN RAPIDS,56,010,PELICAN RAPIDS EL.,56,591,168,100,152,51,593,168,100,152,53,04
01-02,0548,01,PELICAN RAPIDS,56,020,PELICAN RAPIDS SEC.,56,667,128,68,101,75,667,128,68,101,75,04
01-02,0549,01,PERHAM,56,010,HEART OF THE LAKE EL.,56,425,110,54,3,44,434,110,54,3,53,04
01-02,0549,01,PERHAM,56,020,PRAIRIE WIND MID.,56,534,107,49,1,70,534,107,49,1,70,04
01-02,0549,01,PERHAM,56,030,PERHAM SR.,56,617,94,56,5,79,617,94,56,5,79,04
01-02,0549,01,PERHAM,56,040,DENT EL.,56,74,20,12,0,6,74,20,12,0,6,04
01-02,0549,01,PERHAM,56,080,PERHAM AREA LEARNING CNTR.,56,36,8,2,0,6,36,8,2,0,6,04
01-02,0550,01,UNDERWOOD,56,010,UNDERWOOD EL.,56,225,64,21,0,24,225,64,21,0,24,04
01-02,0550,01,UNDERWOOD,56,020,UNDERWOOD SEC.,56,244,50,22,0,33,244,50,22,0,33,04
01-02,0553,01,NEW YORK MILLS,56,010,NEW YORK MILLS EL.,56,379,110,53,0,48,388,111,54,0,57,04
01-02,0553,01,NEW YORK MILLS,56,020,NEW YORK MILLS SEC.,56,342,72,53,1,40,342,72,53,1,40,04
01-02,0561,01,GOODRIDGE,57,010,GOODRIDGE EL.,57,85,30,17,0,7,85,30,17,0,7,01
01-02,0561,01,GOODRIDGE,57,020,GOODRIDGE SEC.,57,98,28,15,0,19,98,28,15,0,19,01
01-02,0564,01,THIEF RIVER FALLS,57,031,CHALLENGER EL.,57,837,166,124,6,147,863,174,124,6,173,01
01-02,0564,01,THIEF RIVER FALLS,57,060,FRANKLIN MID.,57,515,93,71,2,91,515,93,71,2,91,01
01-02,0564,01,THIEF RIVER FALLS,57,070,LINCOLN SR.,57,771,107,58,0,106,771,107,58,0,106,01
01-02,0564,01,THIEF RIVER FALLS,57,075,NORTHWEST ALC,57,37,5,2,0,5,37,5,2,0,5,01
01-02,0564,01,THIEF RIVER FALLS,57,080,NORTHWEST TARGETED SERVICES,57,2,0,0,0,0,2,0,0,0,0,01
01-02,0577,01,WILLOW RIVER,58,030,WILLOW RIVER EL.,58,236,97,44,0,26,238,97,44,0,28,07E
01-02,0577,01,WILLOW RIVER,58,040,WILLOW RIVER SEC.,58,216,44,30,0,25,216,44,30,0,25,07E
01-02,0577,01,WILLOW RIVER,58,050,WILLOW RIVER ALP,58,16,0,0,0,0,16,0,0,0,0,07E
01-02,0578,01,PINE CITY,58,010,PINE CITY EL.,58,803,192,92,0,41,814,192,92,0,52,07E
01-02,0578,01,PINE CITY,58,020,PINE CITY SEC.,58,907,125,75,1,75,907,125,75,1,75,07E
01-02,0578,01,PINE CITY,58,692,PINE CITY ALC,58,49,10,2,0,6,49,10,2,0,6,07E
01-02,0581,01,EDGERTON,59,010,EDGERTON SEC.,59,154,26,30,0,13,154,26,30,0,13,08
01-02,0581,01,EDGERTON,59,020,EDGERTON EL.,59,139,38,31,0,26,147,39,32,0,34,08
01-02,0584,01,RUTHTON,59,010,R.T.R. EL.,59,270,51,49,7,26,279,51,50,7,35,08
01-02,0592,01,CLIMAX,60,010,CLIMAX EL.,60,86,41,7,1,19,86,41,7,1,19,01
01-02,0592,01,CLIMAX,60,020,CLIMAX SEC.,60,82,34,15,2,21,82,34,15,2,21,01
01-02,0593,01,CROOKSTON,60,010,WASHINGTON EL.,60,280,104,37,30,41,280,104,37,30,41,01
01-02,0593,01,CROOKSTON,60,020,NEW PATHS AREA LEARNING CTR.,60,25,10,1,0,4,25,10,1,0,4,01
01-02,0593,01,CROOKSTON,60,050,LINCOLN EL.,60,138,51,20,12,5,150,51,20,12,17,01
01-02,0593,01,CROOKSTON,60,080,HIGHLAND EL.,60,455,140,48,42,72,455,140,48,42,72,01
01-02,0593,01,CROOKSTON,60,090,CROOKSTON SEC.,60,717,151,51,23,104,717,151,51,23,104,01
01-02,0593,01,CROOKSTON,60,100,RED RIVER JUVENILE CENTER,60,5,1,0,0,1,5,1,0,0,1,01
01-02,0595,01,EAST GRAND FORKS,60,110,SOUTH POINT,60,402,81,37,7,53,418,81,39,7,69,01
01-02,0595,01,EAST GRAND FORKS,60,120,NEW HEIGHTS EL.,60,390,94,37,19,44,390,94,37,19,44,01
01-02,0595,01,EAST GRAND FORKS,60,310,CENTRAL MID.,60,446,97,53,13,71,446,97,53,13,71,01
01-02,0595,01,EAST GRAND FORKS,60,320,EAST GRAND FORKS SR.,60,607,85,36,7,83,607,85,36,7,83,01
01-02,0599,01,FERTILE-BELTRAMI,60,010,FERTILE-BELTRAMI EL.,60,262,77,31,1,24,268,81,31,1,30,01
01-02,0599,01,FERTILE-BELTRAMI,60,020,FERTILE-BELTRAMI SEC.,60,311,72,47,2,43,311,72,47,2,43,01
01-02,0600,01,FISHER,60,001,FISHER EL.,60,144,30,20,0,11,147,30,20,0,14,01
01-02,0600,01,FISHER,60,002,FISHER SEC.,60,138,23,8,0,26,138,23,8,0,26,01
01-02,0601,01,FOSSTON,60,010,MAGELSSEN EL.,60,321,116,36,0,36,331,118,36,0,46,01
01-02,0601,01,FOSSTON,60,020,FOSSTON SEC.,60,331,81,32,0,37,331,81,32,0,37,01
01-02,0611,01,CYRUS,61,010,CYRUS TECHNOLOGY EL.,61,75,13,10,0,16,75,13,10,0,16,04
01-02,0621,01,MOUNDS VIEW,62,025,BEL AIR EL.,62,648,180,50,40,55,648,180,50,40,55,11
01-02,0621,01,MOUNDS VIEW,62,026,ISLAND LAKE EL.,62,654,44,42,20,51,654,44,42,20,51,11
01-02,0621,01,MOUNDS VIEW,62,029,PIKE LAKE EL.,62,538,56,28,17,56,538,56,28,17,56,11
01-02,0621,01,MOUNDS VIEW,62,030,PINEWOOD EL.,62,625,79,49,14,48,625,79,49,14,48,11
01-02,0621,01,MOUNDS VIEW,62,033,SNAIL LAKE EL.,62,586,8,14,7,50,586,8,14,7,50,11
01-02,0621,01,MOUNDS VIEW,62,034,SUNNYSIDE EL.,62,519,132,64,29,65,519,132,64,29,65,11
01-02,0621,01,MOUNDS VIEW,62,035,TURTLE LAKE EL.,62,760,20,13,4,57,760,20,13,4,57,11
01-02,0621,01,MOUNDS VIEW,62,036,VALENTINE HILLS EL.,62,519,50,21,9,51,519,50,21,9,51,11
01-02,0621,01,MOUNDS VIEW,62,038,SPEECH PROGRAM - SP ED PROGRAM,62,0,0,0,0,0,22,0,0,0,22,11
01-02,0621,01,MOUNDS VIEW,62,039,BRIDGES PROGRAM-SNAIL LAKE,62,10,5,0,0,10,10,5,0,0,10,11
01-02,0621,01,MOUNDS VIEW,62,042,LEXINGTON CAMPUS - ECSE,62,0,0,0,0,0,70,1,0,0,70,11
01-02,0621,01,MOUNDS VIEW,62,059,MOUNDS VIEW ADULT BASIC ED.,62,23,0,0,0,0,23,0,0,0,0,11
01-02,0621,01,MOUNDS VIEW,62,060,MOUNDS VIEW ALC,62,192,27,13,0,33,192,27,13,0,33,11
01-02,0621,01,MOUNDS VIEW,62,061,CAREER AND LIFE TRANSITION,62,41,1,0,0,41,41,1,0,0,41,11
01-02,0621,01,MOUNDS VIEW,62,063,OAK GROVE SP. ED.,62,74,15,4,0,74,74,15,4,0,74,11
01-02,0621,01,MOUNDS VIEW,62,064,MOUNDS VIEW SR.,62,1910,39,24,6,135,1910,39,24,6,135,11
01-02,0621,01,MOUNDS VIEW,62,065,IRONDALE SR.,62,1651,127,61,14,181,1651,127,61,14,181,11
01-02,0621,01,MOUNDS VIEW,62,066,EDGEWOOD MID.,62,590,103,48,3,60,590,103,48,3,60,11
01-02,0621,01,MOUNDS VIEW,62,067,HIGHVIEW MID.,62,824,103,50,9,73,824,103,50,9,73,11
01-02,0621,01,MOUNDS VIEW,62,070,CHIPPEWA MID.,62,1219,38,22,4,67,1219,38,22,4,67,11
01-02,0621,01,MOUNDS VIEW,62,600,SHARED TIME PROGRAM,62,1,0,0,0,1,1,0,0,0,1,11
01-02,0621,01,MOUNDS VIEW,62,699,EARLY INTERVENTION ALLIANCE-SP ED,62,0,0,0,0,0,39,0,0,0,39,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,025,HARMONY EL.,62,171,27,9,12,24,171,27,9,12,24,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,026,BEAVER LAKE EL.,62,378,49,25,14,39,378,49,25,14,39,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,027,CARVER EL.,62,608,100,40,37,47,608,100,40,37,47,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,028,CASTLE EL.,82,631,92,39,16,53,631,92,39,16,53,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,029,COWERN EL.,62,435,73,31,21,49,435,73,31,21,49,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,030,EAGLE POINT EL.,82,447,16,12,7,36,447,16,12,7,36,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,031,GLADSTONE CENTER,62,0,0,0,0,0,127,1,0,0,127,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,033,OAKDALE EL.,82,563,127,45,34,67,563,127,45,34,67,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,034,RICHARDSON EL.,62,463,90,48,23,65,463,90,48,23,65,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,035,WEAVER EL.,62,415,87,20,34,50,415,87,20,34,50,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,036,WEBSTER EL.,62,325,83,30,27,32,325,83,30,27,32,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,037,SKYVIEW COMMUNITY EL.,82,583,62,27,14,56,583,62,27,14,56,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,040,622 ALT MID./HIGH SCHOOL,62,56,9,3,0,10,56,9,3,0,10,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,054,SKYVIEW COMMUNITY MID.,82,858,94,63,17,73,858,94,63,17,73,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,055,JOHN GLENN MID.,62,943,175,82,47,123,943,175,82,47,123,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,056,MAPLEWOOD MID.,62,858,138,76,18,105,858,138,76,18,105,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,057,NORTH SR.,62,1973,228,107,67,210,1973,228,107,67,210,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,058,TARTAN SR.,82,1693,171,66,5,149,1693,171,66,5,149,11
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,62,061,FAIRVIEW ADOLESCENT PROGRAM,62,7,0,0,0,1,7,0,0,0,1,11
01-02,0623,01,ROSEVILLE,62,069,ROSEVILLE AREA SR.,62,2133,186,91,51,243,2133,186,91,51,243,11
01-02,0623,01,ROSEVILLE,62,070,ROSEVILLE AREA MID.,62,904,122,67,53,124,904,122,67,53,124,11
01-02,0623,01,ROSEVILLE,62,073,PARKVIEW CENTER EL.,62,726,58,17,33,87,726,58,17,33,87,11
01-02,0623,01,ROSEVILLE,62,721,BRIMHALL EL.,62,608,123,48,132,51,608,123,48,132,51,11
01-02,0623,01,ROSEVILLE,62,722,CENTRAL PARK EL.,62,408,73,21,24,47,408,73,21,24,47,11
01-02,0623,01,ROSEVILLE,62,723,EDGERTON EL.,62,415,94,40,63,49,415,94,40,63,49,11
01-02,0623,01,ROSEVILLE,62,724,FALCON HEIGHTS EL.,62,375,43,18,13,41,375,43,18,13,41,11
01-02,0623,01,ROSEVILLE,62,728,LITTLE CANADA EL.,62,487,81,40,43,25,487,81,40,43,25,11
01-02,0623,01,ROSEVILLE,62,731,WILLIAMS EL.,62,445,36,21,21,47,445,36,21,21,47,11
01-02,0623,01,ROSEVILLE,62,732,FAIRVIEW PROGRAM,62,3,0,0,0,3,73,0,0,0,73,11
01-02,0624,01,WHITE BEAR LAKE,62,029,WBL DISTRICT CENTER,62,0,0,0,0,0,23,0,0,0,23,11
01-02,0624,01,WHITE BEAR LAKE,62,055,WHITE BEAR NORTH CAMPUS SR.,62,1496,97,74,9,157,1496,97,74,9,157,11
01-02,0624,01,WHITE BEAR LAKE,62,056,NORMANDY PARK EDUCATION CENTER,62,0,0,0,0,0,92,0,0,0,92,11
01-02,0624,01,WHITE BEAR LAKE,62,057,CENTRAL MID.,62,1147,90,50,5,150,1147,90,50,5,150,11
01-02,0624,01,WHITE BEAR LAKE,62,059,SUNRISE PARK MID.,62,980,118,78,32,117,980,118,78,32,117,11
01-02,0624,01,WHITE BEAR LAKE,62,095,WHITE BEAR SOUTH CAMPUS SR.,62,1412,69,44,5,104,1412,69,44,5,104,11
01-02,0624,01,WHITE BEAR LAKE,62,826,BELLAIRE EL.,62,291,45,19,0,54,291,45,19,0,54,11
01-02,0624,01,WHITE BEAR LAKE,62,827,BIRCH LAKE EL.,62,384,49,21,1,54,384,49,21,1,54,11
01-02,0624,01,WHITE BEAR LAKE,62,828,OTTER LAKE EL.,62,633,27,16,1,75,633,27,16,1,75,11
01-02,0624,01,WHITE BEAR LAKE,62,830,HUGO EL.,82,399,29,14,4,30,399,29,14,4,30,11
01-02,0624,01,WHITE BEAR LAKE,62,831,LAKEAIRES EL.,62,413,59,31,18,60,413,59,31,18,60,11
01-02,0624,01,WHITE BEAR LAKE,62,832,LINCOLN EL.,62,499,20,18,0,50,499,20,18,0,50,11
01-02,0624,01,WHITE BEAR LAKE,62,833,PARKVIEW EL.,62,480,40,20,0,36,480,40,20,0,36,11
01-02,0624,01,WHITE BEAR LAKE,62,834,VADNAIS HEIGHTS EL.,62,531,59,36,23,56,531,59,36,23,56,11
01-02,0624,01,WHITE BEAR LAKE,62,836,WILLOW LANE EL.,62,312,45,28,13,34,312,45,28,13,34,11
01-02,0624,01,WHITE BEAR LAKE,62,837,WHITE BEAR ALC,62,213,28,5,1,69,213,28,5,1,69,11
01-02,0625,01,ST. PAUL,62,006,A. G. A. P. E. TEEN PARENT,62,91,61,13,34,11,91,61,13,34,11,11
01-02,0625,01,ST. PAUL,62,007,HOME/HOSPITAL INSTRUCTION,62,9,9,0,0,1,10,10,0,0,2,11
01-02,0625,01,ST. PAUL,62,047,RONDO LEARNING CENTER,62,27,22,3,0,26,27,22,3,0,26,11
01-02,0625,01,ST. PAUL,62,048,RIVERSIDE SP. ED. PROGRAMS,62,11,2,0,0,3,11,2,0,0,3,11
01-02,0625,01,ST. PAUL,62,050,ST. PAUL OPEN SCH.,62,458,258,31,140,78,458,258,31,140,78,11
01-02,0625,01,ST. PAUL,62,072,BUSH MEMORIAL,62,42,42,0,0,38,42,42,0,0,38,11
01-02,0625,01,ST. PAUL,62,150,BENJ. E. MAYS MAGNET/RONDO,62,546,340,89,214,78,546,340,89,214,78,11
01-02,0625,01,ST. PAUL,62,210,CENTRAL SR.,62,2114,652,168,392,123,2114,652,168,392,123,11
01-02,0625,01,ST. PAUL,62,212,COMO PARK SR.,62,1478,726,155,523,167,1478,726,155,523,167,11
01-02,0625,01,ST. PAUL,62,215,HARDING SR.,62,2084,1147,220,786,273,2084,1147,220,786,273,11
01-02,0625,01,ST. PAUL,62,220,HIGHLAND PARK SR.,62,1394,489,114,367,188,1394,489,114,367,188,11
01-02,0625,01,ST. PAUL,62,225,HUMBOLDT SR.,62,1040,624,129,411,236,1040,624,129,411,236,11
01-02,0625,01,ST. PAUL,62,230,JOHNSON SR.,62,1582,783,204,524,208,1582,783,204,524,208,11
01-02,0625,01,ST. PAUL,62,240,ARLINGTON SR.,62,1722,1172,210,811,210,1722,1172,210,811,210,11
01-02,0625,01,ST. PAUL,62,310,BATTLE CREEK MID.,62,879,572,111,297,181,879,572,111,297,181,11
01-02,0625,01,ST. PAUL,62,315,CLEVELAND QUALITY MID.,62,553,421,57,300,103,553,421,57,300,103,11
01-02,0625,01,ST. PAUL,62,325,HAZEL PARK MIDDLE SCHOOL ACADEMY,62,878,514,124,363,127,878,514,124,363,127,11
01-02,0625,01,ST. PAUL,62,330,HIGHLAND PARK JR.,62,828,409,77,283,121,828,409,77,283,121,11
01-02,0625,01,ST. PAUL,62,335,HUMBOLDT JR.,62,420,313,51,156,94,420,313,51,156,94,11
01-02,0625,01,ST. PAUL,62,342,MURRAY JR.,62,808,346,75,202,124,808,346,75,202,124,11
01-02,0625,01,ST. PAUL,62,345,RAMSEY JR.,62,791,327,70,155,78,791,327,70,155,78,11
01-02,0625,01,ST. PAUL,62,352,WASHINGTON TECHNOLOGY MAGNET MID.,62,721,508,89,353,114,721,508,89,353,114,11
01-02,0625,01,ST. PAUL,62,355,WILSON MID.,62,384,302,30,144,104,384,302,30,144,104,11
01-02,0625,01,ST. PAUL,62,410,ADAMS MAGNET EL.,62,633,141,69,207,43,633,141,69,207,43,11
01-02,0625,01,ST. PAUL,62,413,AMES EL.,62,312,256,28,111,54,312,256,28,111,54,11
01-02,0625,01,ST. PAUL,62,415,JOHN JOHNSON ACHIEVEMENT PLUS EL.,62,304,244,29,70,44,304,244,29,70,44,11
01-02,0625,01,ST. PAUL,62,422,BATTLE CREEK MAGNET EL.,62,550,259,102,235,96,550,259,102,235,96,11
01-02,0625,01,ST. PAUL,62,425,CHELSEA HEIGHTS EL.,62,553,191,58,110,35,553,191,58,110,35,11
01-02,0625,01,ST. PAUL,62,428,CHEROKEE HEIGHTS MAGNET EL.,62,514,344,80,185,71,514,344,80,185,71,11
01-02,0625,01,ST. PAUL,62,430,BRIDGE VIEW SP. ED.,62,130,71,8,0,130,130,71,8,0,130,11
01-02,0625,01,ST. PAUL,62,431,COMO PARK EL.,62,559,391,67,220,98,559,391,67,220,98,11
01-02,0625,01,ST. PAUL,62,432,COMO SPECIAL/HARTZELL,62,114,64,15,0,113,114,64,15,0,113,11
01-02,0625,01,ST. PAUL,62,433,DAYTONS BLUFF EL.,62,415,360,22,154,53,415,360,22,154,53,11
01-02,0625,01,ST. PAUL,62,435,EXPO/HARRIET BISHOP CENTER,62,662,243,50,197,74,662,243,50,197,74,11
01-02,0625,01,ST. PAUL,62,438,MUSEUM MAGNET/RONDO,62,333,160,34,99,34,333,160,34,99,34,11
01-02,0625,01,ST. PAUL,62,449,BRUCE F VENTO EL.,62,629,525,64,270,98,629,525,64,270,98,11
01-02,0625,01,ST. PAUL,62,452,EASTERN HEIGHTS EL.,62,453,251,63,103,91,453,251,63,103,91,11
01-02,0625,01,ST. PAUL,62,458,FARNSWORTH EL.,62,556,325,77,231,45,556,325,77,231,45,11
01-02,0625,01,ST. PAUL,62,460,FOUR SEASONS EL.,62,345,151,56,70,50,345,151,56,70,50,11
01-02,0625,01,ST. PAUL,62,461,FRANKLIN MAGNET EL.,62,370,290,18,195,32,370,290,18,195,32,11
01-02,0625,01,ST. PAUL,62,462,FRENCH IMMERSION/HIGHLAND EL.,62,142,25,10,9,2,142,25,10,9,2,11
01-02,0625,01,ST. PAUL,62,464,FROST LAKE MAGNET EL.,62,574,307,82,288,104,574,307,82,288,104,11
01-02,0625,01,ST. PAUL,62,465,CROSSROADS MONTESSORI,62,299,106,41,84,23,299,106,41,84,23,11
01-02,0625,01,ST. PAUL,62,466,CROSSROADS SCIENCE,62,340,136,53,77,40,340,136,53,77,40,11
01-02,0625,01,ST. PAUL,62,467,GALTIER MAGNET EL.,62,346,205,60,80,62,346,205,60,80,62,11
01-02,0625,01,ST. PAUL,62,476,GROVELAND PARK EL.,62,514,173,24,101,44,514,173,24,101,44,11
01-02,0625,01,ST. PAUL,62,482,HANCOCK/HAMLINE MAGNET EL.,62,525,333,79,238,96,525,333,79,238,96,11
01-02,0625,01,ST. PAUL,62,488,HAYDEN HEIGHTS EL.,62,505,269,74,149,75,505,269,74,149,75,11
01-02,0625,01,ST. PAUL,62,491,HIGHLAND PARK EL.,62,204,119,25,39,19,204,119,25,39,19,11
01-02,0625,01,ST. PAUL,62,493,HILL MONTESSORI,62,529,134,39,125,46,529,134,39,125,46,11
01-02,0625,01,ST. PAUL,62,494,CAPITOL HILL MAGNET/RONDO,62,903,172,68,86,34,903,172,68,86,34,11
01-02,0625,01,ST. PAUL,62,496,HIGHWOOD HILLS EL.,62,468,288,50,166,83,468,288,50,166,83,11
01-02,0625,01,ST. PAUL,62,497,HOMECROFT EL.,62,258,141,49,153,21,258,141,49,153,21,11
01-02,0625,01,ST. PAUL,62,500,JACKSON MAGNET EL.,62,482,362,58,238,33,482,362,58,238,33,11
01-02,0625,01,ST. PAUL,62,510,LINWOOD A+ MAGNET EL.,62,355,135,47,69,35,355,135,47,69,35,11
01-02,0625,01,ST. PAUL,62,512,LONGFELLOW MAGNET EL.,62,412,267,51,116,57,412,267,51,116,57,11
01-02,0625,01,ST. PAUL,62,513,DOWNTOWN KINDERGARTEN,62,12,0,1,0,0,12,0,1,0,0,11
01-02,0625,01,ST. PAUL,62,518,MANN EL.,62,330,96,16,58,52,330,96,16,58,52,11
01-02,0625,01,ST. PAUL,62,524,MAXFIELD MAGNET EL.,62,381,300,44,85,83,381,300,44,85,83,11
01-02,0625,01,ST. PAUL,62,527,MISSISSIPPI MAGNET EL.,62,523,355,50,280,72,523,355,50,280,72,11
01-02,0625,01,ST. PAUL,62,528,MONROE COMMUNITY,62,623,384,89,181,90,623,384,89,181,90,11
01-02,0625,01,ST. PAUL,62,530,WORLD CULTURES & LANG/MNDS PRK.,62,335,223,52,149,31,335,223,52,149,31,11
01-02,0625,01,ST. PAUL,62,533,NOKOMIS MONTESSORI/MAGNET,62,476,153,71,163,52,476,153,71,163,52,11
01-02,0625,01,ST. PAUL,62,536,NORTH END EL.,62,598,436,75,256,75,598,436,75,256,75,11
01-02,0625,01,ST. PAUL,62,538,PARKWAY EL.,62,570,425,63,227,71,570,425,63,227,71,11
01-02,0625,01,ST. PAUL,62,541,PHALEN LAKE EL.,62,647,504,76,263,85,647,504,76,263,85,11
01-02,0625,01,ST. PAUL,62,542,PROSPERITY HEIGHTS EL.,62,361,212,66,151,29,361,212,66,151,29,11
01-02,0625,01,ST. PAUL,62,545,RANDOLPH HEIGHTS EL.,62,348,130,19,40,44,348,130,19,40,44,11
01-02,0625,01,ST. PAUL,62,551,RIVERVIEW MAGNET EL.,62,306,193,52,135,36,306,193,52,135,36,11
01-02,0625,01,ST. PAUL,62,552,SATURN RIVER FRONT ACADEMY EL.,62,559,411,71,278,85,559,411,71,278,85,11
01-02,0625,01,ST. PAUL,62,554,ROOSEVELT MAGNET EL.,62,526,401,69,283,30,526,401,69,283,30,11
01-02,0625,01,ST. PAUL,62,557,ST. ANTHONY PARK EL.,62,456,160,27,87,42,456,160,27,87,42,11
01-02,0625,01,ST. PAUL,62,563,SHERIDAN EL.,62,362,196,67,116,42,362,196,67,116,42,11
01-02,0625,01,ST. PAUL,62,570,EASTSIDE WORKPLACE KDGN.,62,40,1,2,0,3,40,1,2,0,3,11
01-02,0625,01,ST. PAUL,62,571,COMMUNITY KINDERGARTEN,62,192,69,39,0,1,192,69,39,0,1,11
01-02,0625,01,ST. PAUL,62,578,WEBSTER MAGNET EL.,62,958,570,97,183,139,958,570,97,183,139,11
01-02,0625,01,ST. PAUL,62,579,AMERICAN INDIAN/MOUNDS PARK,62,328,255,42,109,41,328,255,42,109,41,11
01-02,0625,01,ST. PAUL,62,608,FOCUS BEYOND,62,378,59,3,65,362,378,59,3,65,362,11
01-02,0625,01,ST. PAUL,62,648,JOHN A. JOHNSON EARLY EDUCATION,62,0,0,0,0,0,15,10,1,0,15,11
01-02,0625,01,ST. PAUL,62,649,E ED CROSSROADS,62,0,0,0,0,0,28,14,4,0,28,11
01-02,0625,01,ST. PAUL,62,652,ARLINGTON HOUSE SP ED,62,8,8,0,1,3,8,8,0,1,3,11
01-02,0625,01,ST. PAUL,62,653,BOOTH BROWN HOUSE,62,10,10,0,0,5,10,10,0,0,5,11
01-02,0625,01,ST. PAUL,62,671,WATKINS CENTER FOR YOUNG WOMEN,62,14,14,0,1,5,14,14,0,1,5,11
01-02,0625,01,ST. PAUL,62,675,UNITED HOSP ADOLESCENT PROGRAM,62,14,14,0,0,0,14,14,0,0,0,11
01-02,0625,01,ST. PAUL,62,678,JUVENILE SERVICE CENTER,62,66,63,3,18,7,66,63,3,18,7,11
01-02,0625,01,ST. PAUL,62,685,EARLY EDUCATION-RONDO,62,0,0,0,0,0,169,56,8,0,169,11
01-02,0625,01,ST. PAUL,62,687,EARLY EDUCATION-HILL,62,0,0,0,0,0,41,22,4,0,41,11
01-02,0625,01,ST. PAUL,62,690,EARLY EDUCATION-RIVERVIEW,62,0,0,0,0,0,13,9,3,0,13,11
01-02,0625,01,ST. PAUL,62,694,EARLY EDUCATION-WHEELOCK,62,0,0,0,0,0,77,41,4,0,77,11
01-02,0625,01,ST. PAUL,62,695,PAS EAST,62,11,7,1,0,11,11,7,1,0,11,11
01-02,0625,01,ST. PAUL,62,696,EARLY EDUCATION-HIGHWOOD HILLS,62,0,0,0,0,0,24,8,9,0,24,11
01-02,0625,01,ST. PAUL,62,698,EARLY ED. EXPO/HARRIET BISHOP,62,0,0,0,0,0,51,10,3,0,51,11
01-02,0625,01,ST. PAUL,62,699,ECSE INCLUSION,62,0,0,0,0,0,68,29,2,0,68,11
01-02,0625,01,ST. PAUL,62,710,ST. PAUL ALC,62,288,83,13,2,6,288,83,13,2,6,11
01-02,0625,01,ST. PAUL,62,715,ALC COMMUNITY SCHOOL,62,127,38,7,3,0,127,38,7,3,0,11
01-02,0625,01,ST. PAUL,62,717,ALC MID. SCHOOL PROGRAM,62,70,54,8,22,1,70,54,8,22,1,11
01-02,0625,01,ST. PAUL,62,718,ALC GATEWAY,62,10,5,0,0,0,10,5,0,0,0,11
