dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
99-00,0545,01,HENNING,56,020,HENNING SEC.,56,229,23,34,2,29,229,23,34,2,29,04
99-00,0547,01,PARKERS PRAIRIE,56,010,PARKERS PRAIRIE EL.,56,302,62,61,0,28,311,65,62,0,37,04
99-00,0547,01,PARKERS PRAIRIE,56,020,PARKERS PRAIRIE SEC.,56,334,48,53,0,30,334,48,53,0,30,04
99-00,0548,01,PELICAN RAPIDS,56,010,PELICAN RAPIDS EL,56,659,184,90,64,70,661,184,90,64,72,04
99-00,0548,01,PELICAN RAPIDS,56,020,PELICAN RAPIDS SEC,56,694,144,57,61,83,694,144,57,61,83,04
99-00,0549,01,PERHAM,56,010,HEART OF THE LAKE EL.,56,464,132,39,6,38,479,134,39,6,53,04
99-00,0549,01,PERHAM,56,020,PRAIRIE WIND MIDDLE,56,588,130,56,7,91,588,130,56,7,91,04
99-00,0549,01,PERHAM,56,030,PERHAM SR.,56,622,90,48,1,63,622,90,48,1,63,04
99-00,0549,01,PERHAM,56,040,DENT EL.,56,91,36,16,0,12,91,36,16,0,12,04
99-00,0549,01,PERHAM,56,080,PERHAM AREA LEARNING CNTR,56,52,10,5,0,7,52,10,5,0,7,04
99-00,0549,01,PERHAM,56,090,PERHAM AREA TARGETED SERVICES,56,22,0,0,0,2,22,0,0,0,2,04
99-00,0550,01,UNDERWOOD,56,010,UNDERWOOD EL.,56,226,73,24,0,35,226,73,24,0,35,04
99-00,0550,01,UNDERWOOD,56,020,UNDERWOOD SEC.,56,221,51,17,0,32,221,51,17,0,32,04
99-00,0553,01,NEW YORK MILLS,56,010,NEW YORK MILLS EL.,56,393,119,64,0,50,404,119,64,0,61,04
99-00,0553,01,NEW YORK MILLS,56,020,NEW YORK MILLS SEC.,56,368,81,46,0,40,368,81,46,0,40,04
99-00,0561,01,GOODRIDGE,57,010,GOODRIDGE EL.,57,107,52,9,0,20,107,52,9,0,20,01
99-00,0561,01,GOODRIDGE,57,020,GOODRIDGE SEC.,57,111,50,18,0,25,111,50,18,0,25,01
99-00,0564,01,THIEF RIVER FALLS,57,031,CHALLENGER EL.,57,825,201,132,7,145,850,203,133,7,170,01
99-00,0564,01,THIEF RIVER FALLS,57,060,FRANKLIN MIDDLE,57,541,101,55,2,103,541,101,55,2,103,01
99-00,0564,01,THIEF RIVER FALLS,57,070,LINCOLN SR.,57,737,74,51,4,77,737,74,51,4,77,01
99-00,0564,01,THIEF RIVER FALLS,57,075,NORTHWEST A.L.C.,57,63,7,0,0,3,63,7,0,0,3,01
99-00,0577,01,WILLOW RIVER,58,030,WILLOW RIVER EL.,58,232,85,39,0,31,234,85,39,0,33,07E
99-00,0577,01,WILLOW RIVER,58,040,WILLOW RIVER SEC.,58,238,48,21,0,20,238,48,21,0,20,07E
99-00,0577,01,WILLOW RIVER,58,050,WILLOW RIVER ALP,58,1,0,0,0,0,1,0,0,0,0,07E
99-00,0578,01,PINE CITY,58,010,PINE CITY EL.,58,849,219,83,8,51,863,219,85,8,65,07E
99-00,0578,01,PINE CITY,58,020,PINE CITY SEC.,58,884,148,42,0,80,884,148,42,0,80,07E
99-00,0578,01,PINE CITY,58,692,PINE CITY A.L.C.,58,68,5,1,0,2,68,5,1,0,2,07E
99-00,0581,01,EDGERTON,59,010,EDGERTON SEC.,59,155,30,16,0,12,155,30,16,0,12,08
99-00,0581,01,EDGERTON,59,020,EDGERTON EL.,59,119,31,15,0,23,122,31,16,0,26,08
99-00,0584,01,RUTHTON,59,010,R.T.R. EL.,59,268,51,38,3,33,278,51,38,3,43,08
99-00,0592,01,CLIMAX,60,010,CLIMAX EL.,60,97,46,11,1,18,99,47,12,1,20,01
99-00,0592,01,CLIMAX,60,020,CLIMAX SEC.,60,80,30,10,2,16,80,30,10,2,16,01
99-00,0593,01,CROOKSTON,60,010,WASHINGTON EL.,60,224,72,34,24,21,224,72,34,24,21,01
99-00,0593,01,CROOKSTON,60,020,NEW PATHS AREA LEARNING CENTER,60,40,18,3,0,1,40,18,3,0,1,01
99-00,0593,01,CROOKSTON,60,050,LINCOLN EL.,60,94,29,6,11,4,102,30,6,11,12,01
99-00,0593,01,CROOKSTON,60,080,HIGHLAND EL.,60,467,142,75,38,56,467,142,75,38,56,01
99-00,0593,01,CROOKSTON,60,085,CENTRAL JR.,60,280,71,37,9,41,280,71,37,9,41,01
99-00,0593,01,CROOKSTON,60,090,CROOKSTON HIGH,60,619,117,40,5,72,619,117,40,5,72,01
99-00,0593,01,CROOKSTON,60,095,MIDDLE LEVEL ALTERNATIVE,60,16,8,2,2,0,16,8,2,2,0,01
99-00,0593,01,CROOKSTON,60,100,RED RIVER JUVENILE CENTER,60,8,2,1,0,0,8,2,1,0,0,01
99-00,0595,01,EAST GRAND FORKS,60,110,SOUTH POINT,60,359,84,36,5,33,374,85,36,5,48,01
99-00,0595,01,EAST GRAND FORKS,60,120,NEW HEIGHTS EL.,60,455,154,32,0,39,455,154,32,0,39,01
99-00,0595,01,EAST GRAND FORKS,60,310,CENTRAL MIDDLE,60,445,102,32,14,71,445,102,32,14,71,01
99-00,0595,01,EAST GRAND FORKS,60,320,EAST GRAND FORKS SR.,60,625,86,30,8,77,625,86,30,8,77,01
99-00,0599,01,FERTILE-BELTRAMI,60,010,FERTILE-BELTRAMI EL.,60,279,95,36,0,39,282,96,37,0,42,01
99-00,0599,01,FERTILE-BELTRAMI,60,020,FERTILE-BELTRAMI SEC.,60,333,88,42,0,46,333,88,42,0,46,01
99-00,0600,01,FISHER,60,001,FISHER EL.,60,144,30,21,2,19,144,30,21,2,19,01
99-00,0600,01,FISHER,60,002,FISHER SEC.,60,153,28,13,3,21,154,28,13,3,22,01
99-00,0601,01,FOSSTON,60,010,MAGELSSEN EL.,60,339,133,40,0,28,347,134,41,0,36,01
99-00,0601,01,FOSSTON,60,020,FOSSTON SEC.,60,370,91,35,0,36,370,91,35,0,36,01
99-00,0604,01,MENTOR,60,010,MENTOR EL.,60,34,15,4,0,3,34,15,4,0,3,01
99-00,0611,01,CYRUS,61,010,CYRUS TECHNOLOGY EL,61,91,15,11,0,14,92,15,11,0,15,04
99-00,0621,01,MOUNDS VIEW,62,025,BEL AIR EL.,62,644,134,58,27,48,644,134,58,27,48,11
99-00,0621,01,MOUNDS VIEW,62,026,ISLAND LAKE EL.,62,718,47,30,12,41,718,47,30,12,41,11
99-00,0621,01,MOUNDS VIEW,62,029,PIKE LAKE EL.,62,585,40,30,7,61,585,40,30,7,61,11
99-00,0621,01,MOUNDS VIEW,62,030,PINEWOOD EL.,62,658,94,62,16,34,658,94,62,16,34,11
99-00,0621,01,MOUNDS VIEW,62,033,SNAIL LAKE EL.,62,652,23,15,4,52,652,23,15,4,52,11
99-00,0621,01,MOUNDS VIEW,62,034,SUNNYSIDE EL.,62,524,94,71,8,57,524,94,71,8,57,11
99-00,0621,01,MOUNDS VIEW,62,035,TURTLE LAKE EL.,62,838,32,17,12,55,838,32,17,12,55,11
99-00,0621,01,MOUNDS VIEW,62,036,VALENTINE HILLS EL.,62,568,51,36,16,43,568,51,36,16,43,11
99-00,0621,01,MOUNDS VIEW,62,038,SPEECH PROGRAM - SP ED PROGRAM,62,0,0,0,0,0,33,0,0,0,33,11
99-00,0621,01,MOUNDS VIEW,62,042,LEXINGTON CAMPUS - ECSE,62,0,0,0,0,0,66,0,0,0,66,11
99-00,0621,01,MOUNDS VIEW,62,059,MOUNDS VIEW ADULT BASIC ED.,62,13,1,0,0,1,13,1,0,0,1,11
99-00,0621,01,MOUNDS VIEW,62,060,MOUNDS VIEW A.L.C.,62,190,20,13,0,22,190,20,13,0,22,11
99-00,0621,01,MOUNDS VIEW,62,061,LEXINGTON CAMPUS,62,37,5,0,0,37,37,5,0,0,37,11
99-00,0621,01,MOUNDS VIEW,62,063,OAK GROVE SP. ED.,62,75,18,15,0,75,75,18,15,0,75,11
99-00,0621,01,MOUNDS VIEW,62,064,MOUNDS VIEW SR.,62,1986,45,27,6,137,1986,45,27,6,137,11
99-00,0621,01,MOUNDS VIEW,62,065,IRONDALE SR.,62,1707,122,80,9,179,1707,122,80,9,179,11
99-00,0621,01,MOUNDS VIEW,62,066,EDGEWOOD MIDDLE,62,600,72,59,5,57,600,72,59,5,57,11
99-00,0621,01,MOUNDS VIEW,62,067,HIGHVIEW MIDDLE,62,828,107,46,9,88,828,107,46,9,88,11
99-00,0621,01,MOUNDS VIEW,62,070,CHIPPEWA MIDDLE,62,1257,38,26,3,80,1257,38,26,3,80,11
99-00,0621,01,MOUNDS VIEW,62,699,EARLY INTERVENTION ALLIANCE-SP ED,62,0,0,0,0,0,28,0,0,0,28,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,026,BEAVER LAKE EL,62,416,42,31,10,37,416,42,31,10,37,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,027,CARVER EL,62,610,84,31,19,44,610,84,31,19,44,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,028,CASTLE EL.,62,621,63,29,17,67,621,63,29,17,67,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,029,COWERN EL.,62,445,56,28,1,38,445,56,28,1,38,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,030,EAGLE POINT EL,62,494,13,31,6,33,494,13,31,6,33,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,031,HARMONY EARLY CHILDHOOD CENTER,62,0,0,0,0,0,129,0,0,0,129,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,033,OAKDALE EL,62,609,124,52,21,74,609,124,52,21,74,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,034,RICHARDSON EL.,62,588,95,52,24,52,588,95,52,24,52,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,035,WEAVER EL,62,492,77,31,23,43,492,77,31,23,43,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,036,WEBSTER EL,62,411,67,38,17,49,411,67,38,17,49,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,037,SKYVIEW COMMUNITY EL.,62,558,48,24,16,63,558,48,24,16,63,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,040,622 ALTERNATIVE HIGH SCHOOL,62,36,5,1,0,5,36,5,1,0,5,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,054,SKYVIEW COMMUNITY MIDDLE,62,795,75,50,4,86,795,75,50,4,86,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,055,JOHN GLENN MIDDLE,62,972,137,71,22,127,972,137,71,22,127,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,056,MAPLEWOOD MIDDLE,62,860,96,56,7,104,860,96,56,7,104,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,057,NORTH SR.,62,1849,164,90,15,200,1849,164,90,15,200,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,058,TARTAN SR,62,1607,118,87,1,161,1607,118,87,1,161,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,62,061,FAIRVIEW ADOLESCENT PROGRAM,62,4,0,0,0,0,4,0,0,0,0,11
99-00,0623,01,ROSEVILLE,62,069,ROSEVILLE AREA SR.,62,2055,152,88,39,198,2055,152,88,39,198,11
99-00,0623,01,ROSEVILLE,62,070,ROSEVILLE AREA MIDDLE,62,867,77,54,24,126,867,77,54,24,126,11
99-00,0623,01,ROSEVILLE,62,073,PARKVIEW CENTER EL.,62,723,37,23,17,70,723,37,23,17,70,11
99-00,0623,01,ROSEVILLE,62,721,BRIMHALL EL.,62,638,114,36,108,42,638,114,36,108,42,11
99-00,0623,01,ROSEVILLE,62,722,CENTRAL PARK EL.,62,442,43,28,16,48,442,43,28,16,48,11
99-00,0623,01,ROSEVILLE,62,723,EDGERTON EL.,62,479,73,50,50,49,479,73,50,50,49,11
99-00,0623,01,ROSEVILLE,62,724,FALCON HEIGHTS EL.,62,356,33,12,14,35,356,33,12,14,35,11
99-00,0623,01,ROSEVILLE,62,728,LITTLE CANADA EL.,62,550,94,51,36,50,550,94,51,36,50,11
99-00,0623,01,ROSEVILLE,62,731,WILLIAMS EL.,62,443,35,11,4,37,443,35,11,4,37,11
99-00,0623,01,ROSEVILLE,62,732,FAIRVIEW PROGRAM,62,0,0,0,0,0,92,0,0,0,92,11
99-00,0624,01,WHITE BEAR LAKE,62,029,EIA-WBL DISTRICT CENTER,62,0,0,0,0,0,23,0,0,0,23,11
99-00,0624,01,WHITE BEAR LAKE,62,055,WHITE BEAR NORTH CAMPUS SR.,62,1576,100,69,7,140,1576,100,69,7,140,11
99-00,0624,01,WHITE BEAR LAKE,62,056,NORMANDY PARK EDUCATION CENTER,62,0,0,0,0,0,120,0,0,0,120,11
99-00,0624,01,WHITE BEAR LAKE,62,057,CENTRAL MIDDLE,62,1178,83,66,4,132,1178,83,66,4,132,11
99-00,0624,01,WHITE BEAR LAKE,62,059,SUNRISE PARK MIDDLE,62,1018,109,65,16,137,1018,109,65,16,137,11
99-00,0624,01,WHITE BEAR LAKE,62,095,WHITE BEAR SOUTH CAMPUS SR.,62,1416,63,49,4,100,1416,63,49,4,100,11
99-00,0624,01,WHITE BEAR LAKE,62,826,BELLAIRE EL.,62,345,77,20,4,60,345,77,20,4,60,11
99-00,0624,01,WHITE BEAR LAKE,62,827,BIRCH LAKE EL.,62,438,49,39,4,70,438,49,39,4,70,11
99-00,0624,01,WHITE BEAR LAKE,62,828,OTTER LAKE EL.,62,651,27,28,9,68,651,27,28,9,68,11
99-00,0624,01,WHITE BEAR LAKE,62,830,HUGO EL.,82,324,24,13,4,37,324,24,13,4,37,11
99-00,0624,01,WHITE BEAR LAKE,62,831,LAKEAIRES EL.,62,421,22,31,15,49,421,22,31,15,49,11
99-00,0624,01,WHITE BEAR LAKE,62,832,LINCOLN EL.,62,505,34,27,0,51,505,34,27,0,51,11
99-00,0624,01,WHITE BEAR LAKE,62,833,PARKVIEW EL.,62,494,50,33,4,44,494,50,33,4,44,11
99-00,0624,01,WHITE BEAR LAKE,62,834,VADNAIS HEIGHTS EL.,62,508,49,24,12,36,508,49,24,12,36,11
99-00,0624,01,WHITE BEAR LAKE,62,836,WILLOW LANE EL.,62,344,51,25,20,52,344,51,25,20,52,11
99-00,0624,01,WHITE BEAR LAKE,62,837,WHITE BEAR A.L.C.,62,212,29,11,0,31,212,29,11,0,31,11
99-00,0625,01,ST. PAUL,62,006,A. G. A. P. E.,62,76,50,10,44,8,76,50,10,44,8,11
99-00,0625,01,ST. PAUL,62,007,HOME/HOSPITAL INSTRUCTION,62,12,12,0,1,0,13,13,0,1,1,11
99-00,0625,01,ST. PAUL,62,009,GILLETTE CHILDREN'S HOSP. T. DR,62,1,0,0,0,0,1,0,0,0,0,11
99-00,0625,01,ST. PAUL,62,035,EARLY CHILDHOOD INTERVENTION SERV,62,0,0,0,0,0,1,0,0,0,1,11
99-00,0625,01,ST. PAUL,62,047,EISENMENGER/RONDO,62,23,16,3,0,23,23,16,3,0,23,11
99-00,0625,01,ST. PAUL,62,048,RIVERSIDE SP. ED. PROGRAMS,62,17,2,0,0,2,17,2,0,0,2,11
99-00,0625,01,ST. PAUL,62,050,ST. PAUL OPEN SCH.,62,449,230,50,142,53,449,230,50,142,53,11
99-00,0625,01,ST. PAUL,62,072,BUSH MEMORIAL,62,38,38,0,2,38,38,38,0,2,38,11
99-00,0625,01,ST. PAUL,62,074,TESOL-BENJ E MAYS/RONDO,62,1,1,0,1,0,1,1,0,1,0,11
99-00,0625,01,ST. PAUL,62,090,GERANIUM EL,62,34,24,2,2,34,34,24,2,2,34,11
99-00,0625,01,ST. PAUL,62,150,BENJ. E. MAYS MAGNET/RONDO,62,653,410,75,144,62,653,410,75,144,62,11
99-00,0625,01,ST. PAUL,62,210,CENTRAL SR.,62,2142,562,171,306,93,2142,562,171,306,93,11
99-00,0625,01,ST. PAUL,62,212,COMO PARK SR.,62,1615,832,168,640,174,1615,832,168,640,174,11
99-00,0625,01,ST. PAUL,62,215,HARDING SR.,62,2138,979,227,727,204,2138,979,227,727,204,11
99-00,0625,01,ST. PAUL,62,220,HIGHLAND PARK SR.,62,1414,502,94,375,173,1414,502,94,375,173,11
99-00,0625,01,ST. PAUL,62,225,HUMBOLDT SR.,62,969,523,114,364,229,969,523,114,364,229,11
99-00,0625,01,ST. PAUL,62,230,JOHNSON SR.,62,1601,726,191,458,172,1601,726,191,458,172,11
99-00,0625,01,ST. PAUL,62,240,ARLINGTON SR.,62,1692,973,160,569,218,1692,973,160,569,218,11
99-00,0625,01,ST. PAUL,62,310,BATTLE CREEK MIDDLE,62,899,590,97,341,154,899,590,97,341,154,11
99-00,0625,01,ST. PAUL,62,315,CLEVELAND QUALITY MIDDLE,62,439,331,50,219,59,439,331,50,219,59,11
99-00,0625,01,ST. PAUL,62,325,HAZEL PARK MIDDLE SCHOOL ACADEMY,62,963,521,145,291,134,963,521,145,291,134,11
99-00,0625,01,ST. PAUL,62,330,HIGHLAND PARK JR.,62,834,416,83,208,115,834,416,83,208,115,11
99-00,0625,01,ST. PAUL,62,335,HUMBOLDT MIDDLE,62,467,308,53,158,86,467,308,53,158,86,11
99-00,0625,01,ST. PAUL,62,342,MURRAY JR.,62,669,270,74,129,102,669,270,74,129,102,11
99-00,0625,01,ST. PAUL,62,345,RAMSEY JR.,62,803,275,72,136,67,803,275,72,136,67,11
99-00,0625,01,ST. PAUL,62,352,WASHINGTON TECHNOLOGY MAGNET MIDDLE,62,732,520,75,278,101,732,520,75,278,101,11
99-00,0625,01,ST. PAUL,62,355,EXPO FOR EXCELLENCE MIDDLE,62,251,167,35,68,62,251,167,35,68,62,11
99-00,0625,01,ST. PAUL,62,410,ADAMS MAGNET EL.,62,652,136,46,183,46,652,136,46,183,46,11
99-00,0625,01,ST. PAUL,62,413,AMES EL.,62,318,218,35,114,60,318,218,35,114,60,11
99-00,0625,01,ST. PAUL,62,422,BATTLE CREEK MAGNET EL.,62,597,323,85,259,97,597,323,85,259,97,11
99-00,0625,01,ST. PAUL,62,425,CHELSEA HEIGHTS EL.,62,659,202,57,122,51,659,202,57,122,51,11
99-00,0625,01,ST. PAUL,62,428,CHEROKEE HEIGHTS MAGNET EL.,62,530,354,76,209,71,530,354,76,209,71,11
99-00,0625,01,ST. PAUL,62,430,BRIDGE VIEW SP. ED.,62,118,56,11,6,118,118,56,11,6,118,11
99-00,0625,01,ST. PAUL,62,431,COMO PARK EL.,62,714,478,76,259,74,714,478,76,259,74,11
99-00,0625,01,ST. PAUL,62,432,COMO SPECIAL/HARTZELL,62,115,64,9,19,115,115,64,9,19,115,11
99-00,0625,01,ST. PAUL,62,433,DAYTONS BLUFF EL.,62,499,403,22,154,60,499,403,22,154,60,11
99-00,0625,01,ST. PAUL,62,435,EXPO/HARRIET BISHOP CENTER,62,726,282,54,214,79,726,282,54,214,79,11
99-00,0625,01,ST. PAUL,62,438,MUSEUM MAGNET/RONDO,62,349,180,26,92,27,349,180,26,92,27,11
99-00,0625,01,ST. PAUL,62,449,EAST CONSOLIDATED EL,62,802,652,83,358,99,802,652,83,358,99,11
99-00,0625,01,ST. PAUL,62,452,EASTERN HEIGHTS EL.,62,543,299,42,90,90,543,299,42,90,90,11
99-00,0625,01,ST. PAUL,62,458,FARNSWORTH EL.,62,579,309,76,197,38,579,309,76,197,38,11
99-00,0625,01,ST. PAUL,62,460,FOUR SEASONS EL,62,355,171,64,72,14,355,171,64,72,14,11
99-00,0625,01,ST. PAUL,62,461,FRANKLIN MAGNET EL.,62,390,304,44,188,15,390,304,44,188,15,11
99-00,0625,01,ST. PAUL,62,462,FRENCH IMMERSION/HIGHLAND EL.,62,73,15,3,1,2,73,15,3,1,2,11
99-00,0625,01,ST. PAUL,62,464,FROST LAKE MAGNET EL.,62,560,277,85,265,53,560,277,85,265,53,11
99-00,0625,01,ST. PAUL,62,465,CROSSROADS MONTESSORI,62,149,53,15,5,8,149,53,15,5,8,11
99-00,0625,01,ST. PAUL,62,466,CROSSROADS SCIENCE,62,231,119,33,40,17,231,119,33,40,17,11
99-00,0625,01,ST. PAUL,62,467,GALTIER MAGNET EL.,62,346,207,46,72,63,346,207,46,72,63,11
99-00,0625,01,ST. PAUL,62,476,GROVELAND PARK EL.,62,539,170,16,71,43,539,170,16,71,43,11
99-00,0625,01,ST. PAUL,62,482,HANCOCK/HAMLINE MAGNET EL.,62,608,372,83,228,89,608,372,83,228,89,11
99-00,0625,01,ST. PAUL,62,488,HAYDEN HEIGHTS EL.,62,593,316,82,182,72,593,316,82,182,72,11
99-00,0625,01,ST. PAUL,62,491,HIGHLAND PARK EL.,62,232,142,25,49,22,232,142,25,49,22,11
99-00,0625,01,ST. PAUL,62,493,HILL MONTESSORI,62,551,142,44,90,43,551,142,44,90,43,11
99-00,0625,01,ST. PAUL,62,494,CAPITOL HILL MAGNET/RONDO,62,928,140,56,85,29,928,140,56,85,29,11
99-00,0625,01,ST. PAUL,62,496,HIGHWOOD HILLS EL.,62,436,244,46,98,51,436,244,46,98,51,11
99-00,0625,01,ST. PAUL,62,497,HOMECROFT EL.,62,268,163,42,172,21,268,163,42,172,21,11
99-00,0625,01,ST. PAUL,62,500,JACKSON MAGNET EL.,62,456,325,58,175,41,456,325,58,175,41,11
99-00,0625,01,ST. PAUL,62,510,LINWOOD A+ MAGNET EL.,62,344,134,40,66,29,344,134,40,66,29,11
99-00,0625,01,ST. PAUL,62,512,LONGFELLOW MAGNET EL.,62,486,298,57,104,63,486,298,57,104,63,11
99-00,0625,01,ST. PAUL,62,513,DOWNTOWN KINDERGARTEN,62,24,1,6,0,3,24,1,6,0,3,11
99-00,0625,01,ST. PAUL,62,518,MANN EL.,62,391,152,30,107,46,391,152,30,107,46,11
99-00,0625,01,ST. PAUL,62,524,MAXFIELD MAGNET EL.,62,541,385,72,140,88,541,385,72,140,88,11
99-00,0625,01,ST. PAUL,62,527,MISSISSIPPI MAGNET EL.,62,589,342,55,231,76,589,342,55,231,76,11
99-00,0625,01,ST. PAUL,62,528,MONROE COMMUNITY,62,656,369,81,171,89,656,369,81,171,89,11
99-00,0625,01,ST. PAUL,62,530,WORLD CULTURES & LANG/MNDS PRK,62,363,234,58,133,30,363,234,58,133,30,11
99-00,0625,01,ST. PAUL,62,533,NOKOMIS MONTESSORI/MAGNET,62,482,133,57,131,49,482,133,57,131,49,11
99-00,0625,01,ST. PAUL,62,536,NORTH END EL.,62,788,525,93,289,86,788,525,93,289,86,11
99-00,0625,01,ST. PAUL,62,538,PARKWAY EL.,62,689,472,83,258,86,689,472,83,258,86,11
99-00,0625,01,ST. PAUL,62,541,PHALEN LAKE EL.,62,724,523,89,319,80,724,523,89,319,80,11
99-00,0625,01,ST. PAUL,62,542,PROSPERITY HEIGHTS EL.,62,337,212,49,128,26,337,212,49,128,26,11
99-00,0625,01,ST. PAUL,62,545,RANDOLPH HEIGHTS EL.,62,389,139,25,31,38,389,139,25,31,38,11
99-00,0625,01,ST. PAUL,62,551,RIVERVIEW MAGNET EL.,62,321,205,43,101,21,321,205,43,101,21,11
99-00,0625,01,ST. PAUL,62,552,SATURN RIVER FRONT ACADEMY EL,62,554,399,64,212,82,554,399,64,212,82,11
99-00,0625,01,ST. PAUL,62,554,ROOSEVELT MAGNET EL.,62,552,429,53,227,38,552,429,53,227,38,11
99-00,0625,01,ST. PAUL,62,557,ST. ANTHONY PARK EL.,62,507,200,23,125,53,507,200,23,125,53,11
99-00,0625,01,ST. PAUL,62,563,SHERIDAN EL.,62,306,144,63,107,36,306,144,63,107,36,11
99-00,0625,01,ST. PAUL,62,570,EASTSIDE WORKPLACE KDGN,62,43,0,0,0,1,43,0,0,0,1,11
99-00,0625,01,ST. PAUL,62,578,WEBSTER MAGNET EL.,62,1049,572,102,180,140,1049,572,102,180,140,11
99-00,0625,01,ST. PAUL,62,579,AMERICAN INDIAN/MOUNDS PARK,62,349,245,43,67,48,349,245,43,67,48,11
99-00,0625,01,ST. PAUL,62,608,FOCUS BEYOND,62,353,47,6,39,353,353,47,6,39,353,11
99-00,0625,01,ST. PAUL,62,649,E ED CROSSROADS,62,0,0,0,0,0,8,2,1,0,8,11
99-00,0625,01,ST. PAUL,62,652,ARLINGTON HOUSE SP ED,62,9,9,0,0,2,9,9,0,0,2,11
99-00,0625,01,ST. PAUL,62,653,BOOTH BROWN HOUSE,62,15,15,0,1,4,15,15,0,1,4,11
99-00,0625,01,ST. PAUL,62,671,JUVENILE HORIZONS (WILDER),62,20,20,0,1,2,20,20,0,1,2,11
99-00,0625,01,ST. PAUL,62,675,UNITED HOSP ADOLESCENT PROGRAM,62,8,8,0,0,0,8,8,0,0,0,11
99-00,0625,01,ST. PAUL,62,677,PROJECT RE-ENTRY (PRV-ALT),62,17,14,0,1,6,17,14,0,1,6,11
99-00,0625,01,ST. PAUL,62,678,JUVENILE SERVICE CENTER,62,75,75,0,14,16,75,75,0,14,16,11
99-00,0625,01,ST. PAUL,62,685,EARLY EDUCATION-RONDO,62,0,0,0,0,0,169,35,7,0,169,11
99-00,0625,01,ST. PAUL,62,687,EARLY EDUCATION-HILL,62,0,0,0,0,0,56,30,8,0,56,11
99-00,0625,01,ST. PAUL,62,690,EARLY EDUCATION-RIVERVIEW,62,0,0,0,0,0,10,7,1,0,10,11
99-00,0625,01,ST. PAUL,62,694,EARLY EDUCATION-WHEELOCK,62,0,0,0,0,0,74,41,6,0,74,11
99-00,0625,01,ST. PAUL,62,696,EARLY EDUCATION-HIGHWOOD HILLS,62,0,0,0,0,0,31,9,7,0,31,11
99-00,0625,01,ST. PAUL,62,698,EARLY ED. EXPO/HARRIET BISHOP,62,0,0,0,0,0,51,14,4,0,51,11
99-00,0625,01,ST. PAUL,62,699,ECSE INCLUSION,62,0,0,0,0,0,75,3,3,0,75,11
99-00,0625,01,ST. PAUL,62,710,ST. PAUL A.L.C.,62,274,89,17,50,3,274,89,17,50,3,11
99-00,0625,01,ST. PAUL,62,715,A.L.C. COMMUNITY SCHOOL,62,85,5,1,9,0,85,5,1,9,0,11
99-00,0625,01,ST. PAUL,62,717,ALC FRESH START,62,71,45,5,9,4,71,45,5,9,4,11
99-00,0625,01,ST. PAUL,62,718,ALC GATEWAY,62,25,11,1,0,0,25,11,1,0,0,11
99-00,0625,01,ST. PAUL,62,719,A.L.C. CREATIVE ARTS SCHOOL,62,75,7,4,2,0,75,7,4,2,0,11
99-00,0625,01,ST. PAUL,62,720,A.L.C. HUBB PROGRAM,62,37,11,0,5,0,37,11,0,5,0,11
99-00,0625,01,ST. PAUL,62,721,A.L.C. EVENING H.S.,62,19,3,0,4,1,19,3,0,4,1,11
99-00,0625,01,ST. PAUL,62,723,A.L.C. LEAP,62,135,86,16,132,0,135,86,16,132,0,11
99-00,0625,01,ST. PAUL,62,725,LEAD ALC,62,8,1,1,1,0,8,1,1,1,0,11
99-00,0625,01,ST. PAUL,62,727,TRANSITION FOR SUCCESS,62,5,1,0,1,1,5,1,0,1,1,11
99-00,0625,01,ST. PAUL,62,825,BOYS TOTEM TOWN,62,65,65,0,12,22,65,65,0,12,22,11
99-00,0625,01,ST. PAUL,62,841,GUADALUPE ALTERNATIVE PROGRAMS,62,149,92,19,65,1,149,92,19,65,1,11
99-00,0627,01,OKLEE,63,010,OKLEE EL.,63,104,51,27,0,8,105,51,28,0,9,01
99-00,0627,01,OKLEE,63,020,OKLEE SEC.,63,121,35,14,0,12,121,35,14,0,12,01
