dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
02-03,0581,01,EDGERTON,59,020,EDGERTON EL.,59,142,32,27,0,25,148,33,27,0,31,08
02-03,0584,01,RUTHTON,59,010,R.T.R. EL.,59,253,37,40,2,27,260,38,43,2,34,08
02-03,0592,01,CLIMAX,60,010,CLIMAX EL.,60,75,35,9,1,15,76,36,9,1,16,01
02-03,0592,01,CLIMAX,60,020,CLIMAX SEC.,60,83,34,12,1,19,83,34,12,1,19,01
02-03,0593,01,CROOKSTON,60,010,WASHINGTON EL.,60,227,80,29,25,31,227,80,29,25,31,01
02-03,0593,01,CROOKSTON,60,020,NEW PATHS AREA LEARNING CTR.,60,52,22,3,0,6,52,22,3,0,6,01
02-03,0593,01,CROOKSTON,60,050,LINCOLN EL.,60,99,41,12,8,3,111,42,16,8,15,01
02-03,0593,01,CROOKSTON,60,080,HIGHLAND EL.,60,536,172,71,58,89,536,172,71,58,89,01
02-03,0593,01,CROOKSTON,60,090,CROOKSTON SEC.,60,661,129,53,45,89,661,129,53,45,89,01
02-03,0593,01,CROOKSTON,60,100,RED RIVER JUVENILE CENTER,60,6,1,0,0,2,6,1,0,0,2,01
02-03,0595,01,EAST GRAND FORKS,60,110,SOUTH POINT,60,370,93,32,7,52,384,93,32,7,66,01
02-03,0595,01,EAST GRAND FORKS,60,120,NEW HEIGHTS EL.,60,390,103,46,6,41,390,103,46,6,41,01
02-03,0595,01,EAST GRAND FORKS,60,310,CENTRAL MID.,60,448,90,56,15,61,448,90,56,15,61,01
02-03,0595,01,EAST GRAND FORKS,60,320,EAST GRAND FORKS SR.,60,595,94,32,8,77,595,94,32,8,77,01
02-03,0599,01,FERTILE-BELTRAMI,60,010,FERTILE-BELTRAMI EL.,60,257,65,41,0,23,264,66,44,0,30,01
02-03,0599,01,FERTILE-BELTRAMI,60,020,FERTILE-BELTRAMI SEC.,60,320,74,45,3,47,320,74,45,3,47,01
02-03,0600,01,FISHER,60,001,FISHER EL.,60,128,25,14,0,16,130,25,16,0,18,01
02-03,0600,01,FISHER,60,002,FISHER SEC.,60,164,34,10,0,26,164,34,10,0,26,01
02-03,0601,01,FOSSTON,60,010,MAGELSSEN EL.,60,337,123,56,0,35,346,125,56,0,44,01
02-03,0601,01,FOSSTON,60,020,FOSSTON SEC.,60,327,84,26,0,35,327,84,26,0,35,01
02-03,0611,01,CYRUS,61,010,CYRUS TECHNOLOGY EL.,61,64,12,7,0,10,64,12,7,0,10,04
02-03,0621,01,MOUNDS VIEW,62,025,BEL AIR EL.,62,589,173,57,32,66,589,173,57,32,66,11
02-03,0621,01,MOUNDS VIEW,62,026,ISLAND LAKE EL.,62,614,45,25,11,50,614,45,25,11,50,11
02-03,0621,01,MOUNDS VIEW,62,029,PIKE LAKE EL.,62,509,60,28,7,58,509,60,28,7,58,11
02-03,0621,01,MOUNDS VIEW,62,030,PINEWOOD EL.,62,588,115,62,12,59,588,115,62,12,59,11
02-03,0621,01,MOUNDS VIEW,62,033,SNAIL LAKE EL.,62,540,23,11,11,39,540,23,11,11,39,11
02-03,0621,01,MOUNDS VIEW,62,034,SUNNYSIDE EL.,62,514,144,72,33,62,514,144,72,33,62,11
02-03,0621,01,MOUNDS VIEW,62,035,TURTLE LAKE EL.,62,697,21,15,3,50,697,21,15,3,50,11
02-03,0621,01,MOUNDS VIEW,62,036,VALENTINE HILLS EL.,62,510,46,29,11,46,510,46,29,11,46,11
02-03,0621,01,MOUNDS VIEW,62,038,SPEECH PROGRAM - SP ED PROGRAM,62,0,0,0,0,0,28,0,1,0,28,11
02-03,0621,01,MOUNDS VIEW,62,039,BRIDGES PROGRAM,62,8,2,0,0,8,8,2,0,0,8,11
02-03,0621,01,MOUNDS VIEW,62,042,LEXINGTON CAMPUS - ECSE,62,0,0,0,0,0,56,4,2,0,56,11
02-03,0621,01,MOUNDS VIEW,62,059,MOUNDS VIEW ADULT BASIC ED.,62,18,0,0,0,0,18,0,0,0,0,11
02-03,0621,01,MOUNDS VIEW,62,060,MOUNDS VIEW ALC,62,201,39,6,1,32,201,39,6,1,32,11
02-03,0621,01,MOUNDS VIEW,62,061,CAREER AND LIFE TRANSITION,62,49,0,0,0,49,49,0,0,0,49,11
02-03,0621,01,MOUNDS VIEW,62,063,OAK GROVE SP. ED.,62,80,26,2,0,80,80,26,2,0,80,11
02-03,0621,01,MOUNDS VIEW,62,064,MOUNDS VIEW SR.,62,1885,61,24,4,132,1885,61,24,4,132,11
02-03,0621,01,MOUNDS VIEW,62,065,IRONDALE SR.,62,1643,157,73,13,169,1643,157,73,13,169,11
02-03,0621,01,MOUNDS VIEW,62,066,EDGEWOOD MID.,62,549,105,52,7,58,549,105,52,7,58,11
02-03,0621,01,MOUNDS VIEW,62,067,HIGHVIEW MID.,62,819,101,51,9,66,819,101,51,9,66,11
02-03,0621,01,MOUNDS VIEW,62,070,CHIPPEWA MID.,62,1259,55,19,8,89,1259,55,19,8,89,11
02-03,0621,01,MOUNDS VIEW,62,600,SHARED TIME PROGRAM,62,1,0,0,0,1,1,0,0,0,1,11
02-03,0621,01,MOUNDS VIEW,62,699,EARLY INTERVENTION ALLIANCE-SP ED,62,0,0,0,0,0,30,0,0,0,30,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,027,CARVER EL.,62,597,102,37,34,59,597,102,37,34,59,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,028,CASTLE EL.,82,590,104,41,22,68,590,104,41,22,68,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,029,COWERN EL.,62,448,67,41,13,50,448,67,41,13,50,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,030,EAGLE POINT EL.,82,457,22,25,7,34,457,22,25,7,34,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,031,GLADSTONE CENTER,62,0,0,0,0,0,142,0,0,0,142,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,033,OAKDALE EL.,82,635,154,61,34,81,635,154,61,34,81,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,034,RICHARDSON EL.,62,532,138,51,36,83,532,138,51,36,83,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,035,WEAVER EL.,62,513,106,56,43,71,513,106,56,43,71,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,036,WEBSTER EL.,62,398,134,40,26,58,398,134,40,26,58,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,037,SKYVIEW COMMUNITY EL.,82,604,85,27,17,66,604,85,27,17,66,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,040,622 ALT MID./HIGH SCHOOL,62,64,12,2,0,15,64,12,2,0,15,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,054,SKYVIEW COMMUNITY MID.,82,909,92,72,27,84,909,92,72,27,84,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,055,JOHN GLENN MID.,62,964,163,113,67,135,964,163,113,67,135,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,056,MAPLEWOOD MID.,62,860,127,80,28,138,860,127,80,28,138,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,057,NORTH SR.,62,2036,248,131,57,222,2036,248,131,57,222,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,058,TARTAN SR.,82,1704,91,123,21,150,1704,91,123,21,150,11
02-03,0622,01,NORTH ST PAUL-MAPLEWOOD,62,061,FAIRVIEW ADOLESCENT PROGRAM,62,5,0,0,0,0,5,0,0,0,0,11
02-03,0623,01,ROSEVILLE,62,069,ROSEVILLE AREA SR.,62,2073,238,115,70,233,2073,238,115,70,233,11
02-03,0623,01,ROSEVILLE,62,070,ROSEVILLE AREA MID.,62,873,110,64,47,98,873,110,64,47,98,11
02-03,0623,01,ROSEVILLE,62,073,PARKVIEW CENTER EL.,62,704,49,24,33,75,704,49,24,33,75,11
02-03,0623,01,ROSEVILLE,62,721,BRIMHALL EL.,62,558,123,34,90,52,558,123,34,90,52,11
02-03,0623,01,ROSEVILLE,62,722,CENTRAL PARK EL.,62,369,57,26,22,46,369,57,26,22,46,11
02-03,0623,01,ROSEVILLE,62,723,EDGERTON EL.,62,414,92,46,58,41,414,92,46,58,41,11
02-03,0623,01,ROSEVILLE,62,724,FALCON HEIGHTS EL.,62,393,36,26,26,34,393,36,26,26,34,11
02-03,0623,01,ROSEVILLE,62,728,LITTLE CANADA EL.,62,482,90,35,47,33,482,90,35,47,33,11
02-03,0623,01,ROSEVILLE,62,731,WILLIAMS EL.,62,437,27,24,13,38,437,27,24,13,38,11
02-03,0623,01,ROSEVILLE,62,732,FAIRVIEW PROGRAM,62,4,1,0,0,4,72,3,1,0,72,11
02-03,0624,01,WHITE BEAR LAKE,62,029,WBL DISTRICT CENTER,62,0,0,0,0,0,26,0,0,0,26,11
02-03,0624,01,WHITE BEAR LAKE,62,055,WHITE BEAR NORTH CAMPUS SR.,62,1437,127,57,22,140,1437,127,57,22,140,11
02-03,0624,01,WHITE BEAR LAKE,62,056,NORMANDY PARK EDUCATION CENTER,62,0,0,0,0,0,96,0,0,0,96,11
02-03,0624,01,WHITE BEAR LAKE,62,057,CENTRAL MID.,62,1105,78,56,7,147,1105,78,56,7,147,11
02-03,0624,01,WHITE BEAR LAKE,62,059,SUNRISE PARK MID.,62,983,146,56,42,113,983,146,56,42,113,11
02-03,0624,01,WHITE BEAR LAKE,62,095,WHITE BEAR SOUTH CAMPUS SR.,62,1433,82,46,20,103,1433,82,46,20,103,11
02-03,0624,01,WHITE BEAR LAKE,62,827,BIRCH LAKE EL.,62,356,45,21,1,63,356,45,21,1,63,11
02-03,0624,01,WHITE BEAR LAKE,62,828,OTTER LAKE EL.,62,625,32,22,1,75,625,32,22,1,75,11
02-03,0624,01,WHITE BEAR LAKE,62,830,HUGO EL.,82,451,35,26,24,38,451,35,26,24,38,11
02-03,0624,01,WHITE BEAR LAKE,62,831,LAKEAIRES EL.,62,489,85,28,35,72,489,85,28,35,72,11
02-03,0624,01,WHITE BEAR LAKE,62,832,LINCOLN EL.,62,446,30,11,0,45,446,30,11,0,45,11
02-03,0624,01,WHITE BEAR LAKE,62,833,PARKVIEW EL.,62,557,68,23,0,44,557,68,23,0,44,11
02-03,0624,01,WHITE BEAR LAKE,62,834,VADNAIS HEIGHTS EL.,62,524,74,29,67,49,524,74,29,67,49,11
02-03,0624,01,WHITE BEAR LAKE,62,836,WILLOW LANE EL.,62,382,86,24,41,46,382,86,24,41,46,11
02-03,0624,01,WHITE BEAR LAKE,62,837,WHITE BEAR ALC,62,250,44,8,1,99,250,44,8,1,99,11
02-03,0625,01,ST. PAUL,62,006,A. G. A. P. E. TEEN PARENT,62,88,70,8,44,10,88,70,8,44,10,11
02-03,0625,01,ST. PAUL,62,007,HOME/HOSPITAL INSTRUCTION,62,10,10,0,0,5,10,10,0,0,5,11
02-03,0625,01,ST. PAUL,62,039,BATTLE CREEK LEARNING CENTER,62,25,17,5,2,25,25,17,5,2,25,11
02-03,0625,01,ST. PAUL,62,041,WEBSTER LEARNING CENTER,62,27,21,3,0,27,27,21,3,0,27,11
02-03,0625,01,ST. PAUL,62,043,MAXFIELD LEARNING CENTER,62,25,23,1,0,23,25,23,1,0,23,11
02-03,0625,01,ST. PAUL,62,045,HIGHWOOD HILLS LEARNING CENTER,62,49,29,7,4,49,49,29,7,4,49,11
02-03,0625,01,ST. PAUL,62,047,RONDO LEARNING CENTER,62,31,26,2,0,30,31,26,2,0,30,11
02-03,0625,01,ST. PAUL,62,048,RIVERSIDE SP. ED. PROGRAMS,62,11,2,1,0,3,11,2,1,0,3,11
02-03,0625,01,ST. PAUL,62,049,HANCOCK LEARNING CENTER,62,38,30,3,2,37,38,30,3,2,37,11
02-03,0625,01,ST. PAUL,62,050,ST. PAUL OPEN SCH.,62,415,238,36,135,79,415,238,36,135,79,11
02-03,0625,01,ST. PAUL,62,072,BUSH MEMORIAL,62,36,36,0,0,28,36,36,0,0,28,11
02-03,0625,01,ST. PAUL,62,090,FROST LAKE LEARNING CENTER,62,50,32,8,5,50,50,32,8,5,50,11
02-03,0625,01,ST. PAUL,62,150,BENJ. E. MAYS MAGNET/RONDO,62,512,344,91,213,74,512,344,91,213,74,11
02-03,0625,01,ST. PAUL,62,210,CENTRAL SR.,62,2124,683,190,430,151,2124,683,190,430,151,11
02-03,0625,01,ST. PAUL,62,212,COMO PARK SR.,62,1538,683,177,569,185,1538,683,177,569,185,11
02-03,0625,01,ST. PAUL,62,215,HARDING SR.,62,2131,1156,263,887,314,2131,1156,263,887,314,11
02-03,0625,01,ST. PAUL,62,220,HIGHLAND PARK SR.,62,1444,540,111,423,220,1444,540,111,423,220,11
02-03,0625,01,ST. PAUL,62,225,HUMBOLDT SR.,62,950,587,110,353,234,950,587,110,353,234,11
02-03,0625,01,ST. PAUL,62,230,JOHNSON SR.,62,1653,853,224,636,225,1653,853,224,636,225,11
02-03,0625,01,ST. PAUL,62,240,ARLINGTON SR.,62,1838,1247,243,905,213,1838,1247,243,905,213,11
02-03,0625,01,ST. PAUL,62,310,BATTLE CREEK MID.,62,770,493,113,280,136,770,493,113,280,136,11
02-03,0625,01,ST. PAUL,62,315,CLEVELAND QUALITY MID.,62,571,408,84,301,104,571,408,84,301,104,11
02-03,0625,01,ST. PAUL,62,325,HAZEL PARK MIDDLE SCHOOL ACADEMY,62,824,460,128,312,144,824,460,128,312,144,11
02-03,0625,01,ST. PAUL,62,330,HIGHLAND PARK JR.,62,838,403,82,263,121,838,403,82,263,121,11
02-03,0625,01,ST. PAUL,62,335,HUMBOLDT JR.,62,426,300,53,132,80,426,300,53,132,80,11
02-03,0625,01,ST. PAUL,62,342,MURRAY JR.,62,802,342,103,198,129,802,342,103,198,129,11
02-03,0625,01,ST. PAUL,62,345,RAMSEY JR.,62,770,325,78,163,89,770,325,78,163,89,11
02-03,0625,01,ST. PAUL,62,352,WASHINGTON TECHNOLOGY MAGNET MID.,62,776,529,106,361,137,776,529,106,361,137,11
02-03,0625,01,ST. PAUL,62,355,WILSON MID.,62,343,259,42,99,97,343,259,42,99,97,11
02-03,0625,01,ST. PAUL,62,410,ADAMS MAGNET EL.,62,666,150,75,213,43,666,150,75,213,43,11
02-03,0625,01,ST. PAUL,62,413,AMES EL.,62,297,221,44,120,57,297,221,44,120,57,11
02-03,0625,01,ST. PAUL,62,415,JOHN JOHNSON ACHIEVEMENT PLUS EL.,62,319,252,40,72,54,319,252,40,72,54,11
02-03,0625,01,ST. PAUL,62,422,BATTLE CREEK MAGNET EL.,62,554,280,86,265,66,554,280,86,265,66,11
02-03,0625,01,ST. PAUL,62,425,CHELSEA HEIGHTS EL.,62,533,161,70,105,39,533,161,70,105,39,11
02-03,0625,01,ST. PAUL,62,428,CHEROKEE HEIGHTS MAGNET EL.,62,507,330,70,192,70,507,330,70,192,70,11
02-03,0625,01,ST. PAUL,62,430,BRIDGE VIEW SP. ED.,62,133,61,15,0,133,133,61,15,0,133,11
02-03,0625,01,ST. PAUL,62,431,COMO PARK EL.,62,503,380,41,224,88,503,380,41,224,88,11
02-03,0625,01,ST. PAUL,62,432,COMO SPECIAL/HARTZELL,62,106,65,11,1,106,106,65,11,1,106,11
02-03,0625,01,ST. PAUL,62,433,DAYTONS BLUFF EL.,62,408,347,28,150,66,408,347,28,150,66,11
02-03,0625,01,ST. PAUL,62,435,EXPO/HARRIET BISHOP CENTER,62,669,246,64,202,80,669,246,64,202,80,11
02-03,0625,01,ST. PAUL,62,438,MUSEUM MAGNET/RONDO,62,334,154,41,107,36,334,154,41,107,36,11
02-03,0625,01,ST. PAUL,62,449,BRUCE F VENTO EL.,62,472,392,55,203,63,472,392,55,203,63,11
02-03,0625,01,ST. PAUL,62,452,EASTERN HEIGHTS EL.,62,394,225,48,109,71,394,225,48,109,71,11
02-03,0625,01,ST. PAUL,62,458,FARNSWORTH EL.,62,553,318,84,278,38,553,318,84,278,38,11
02-03,0625,01,ST. PAUL,62,460,FOUR SEASONS EL.,62,331,149,48,62,56,331,149,48,62,56,11
02-03,0625,01,ST. PAUL,62,461,FRANKLIN MAGNET EL.,62,380,301,40,210,39,380,301,40,210,39,11
02-03,0625,01,ST. PAUL,62,462,ST PAUL FRENCH IMMERSION EL.,62,210,43,14,26,7,210,43,14,26,7,11
02-03,0625,01,ST. PAUL,62,464,FROST LAKE MAGNET EL.,62,541,288,71,318,68,541,288,71,318,68,11
02-03,0625,01,ST. PAUL,62,465,CROSSROADS MONTESSORI,62,348,126,43,106,29,348,126,43,106,29,11
02-03,0625,01,ST. PAUL,62,466,CROSSROADS SCIENCE,62,364,136,56,101,43,364,136,56,101,43,11
02-03,0625,01,ST. PAUL,62,467,GALTIER MAGNET EL.,62,348,207,55,78,66,348,207,55,78,66,11
02-03,0625,01,ST. PAUL,62,476,GROVELAND PARK EL.,62,476,143,20,75,41,476,143,20,75,41,11
02-03,0625,01,ST. PAUL,62,482,HANCOCK/HAMLINE MAGNET EL.,62,519,307,84,262,69,519,307,84,262,69,11
02-03,0625,01,ST. PAUL,62,488,HAYDEN HEIGHTS EL.,62,442,205,81,134,69,442,205,81,134,69,11
02-03,0625,01,ST. PAUL,62,491,HIGHLAND PARK EL.,62,305,190,28,97,22,305,190,28,97,22,11
02-03,0625,01,ST. PAUL,62,493,HILL MONTESSORI,62,526,142,41,118,46,526,142,41,118,46,11
02-03,0625,01,ST. PAUL,62,494,CAPITOL HILL MAGNET/RONDO,62,912,179,67,126,37,912,179,67,126,37,11
02-03,0625,01,ST. PAUL,62,496,HIGHWOOD HILLS EL.,62,415,260,37,184,40,415,260,37,184,40,11
02-03,0625,01,ST. PAUL,62,497,HOMECROFT EL.,62,172,88,27,80,23,172,88,27,80,23,11
02-03,0625,01,ST. PAUL,62,500,JACKSON MAGNET EL.,62,488,366,49,274,48,488,366,49,274,48,11
02-03,0625,01,ST. PAUL,62,507,LCD ALLDAY BILINGUAL KG/HOMECROFT,62,78,57,14,75,8,78,57,14,75,8,11
02-03,0625,01,ST. PAUL,62,510,LINWOOD A+ MAGNET EL.,62,373,132,42,70,41,373,132,42,70,41,11
02-03,0625,01,ST. PAUL,62,512,LONGFELLOW MAGNET EL.,62,390,246,58,107,49,390,246,58,107,49,11
02-03,0625,01,ST. PAUL,62,513,DOWNTOWN KINDERGARTEN,62,14,4,4,0,1,14,4,4,0,1,11
02-03,0625,01,ST. PAUL,62,518,MANN EL.,62,307,63,19,47,43,307,63,19,47,43,11
02-03,0625,01,ST. PAUL,62,524,MAXFIELD MAGNET EL.,62,377,301,48,87,69,377,301,48,87,69,11
02-03,0625,01,ST. PAUL,62,527,MISSISSIPPI MAGNET EL.,62,521,355,73,306,85,521,355,73,306,85,11
02-03,0625,01,ST. PAUL,62,528,MONROE COMMUNITY,62,587,364,75,187,90,587,364,75,187,90,11
02-03,0625,01,ST. PAUL,62,530,WORLD CULTURES & LANG/MNDS PRK.,62,331,219,66,176,29,331,219,66,176,29,11
02-03,0625,01,ST. PAUL,62,533,NOKOMIS MONTESSORI/MAGNET,62,472,149,77,180,53,472,149,77,180,53,11
02-03,0625,01,ST. PAUL,62,536,NORTH END EL.,62,522,367,68,248,48,522,367,68,248,48,11
02-03,0625,01,ST. PAUL,62,538,PARKWAY EL.,62,459,355,46,201,66,459,355,46,201,66,11
02-03,0625,01,ST. PAUL,62,541,PHALEN LAKE EL.,62,596,457,73,290,76,596,457,73,290,76,11
02-03,0625,01,ST. PAUL,62,542,PROSPERITY HEIGHTS EL.,62,336,202,57,140,30,336,202,57,140,30,11
02-03,0625,01,ST. PAUL,62,545,RANDOLPH HEIGHTS EL.,62,334,121,23,42,44,334,121,23,42,44,11
02-03,0625,01,ST. PAUL,62,551,RIVERVIEW MAGNET EL.,62,279,176,54,129,25,279,176,54,129,25,11
02-03,0625,01,ST. PAUL,62,552,SATURN RIVER FRONT ACADEMY EL.,62,533,391,69,283,82,533,391,69,283,82,11
02-03,0625,01,ST. PAUL,62,554,ROOSEVELT MAGNET EL.,62,484,362,70,260,34,484,362,70,260,34,11
02-03,0625,01,ST. PAUL,62,557,ST. ANTHONY PARK EL.,62,437,135,30,82,47,437,135,30,82,47,11
02-03,0625,01,ST. PAUL,62,563,SHERIDAN EL.,62,345,160,65,109,35,345,160,65,109,35,11
02-03,0625,01,ST. PAUL,62,570,EASTSIDE WORKPLACE KDGN.,62,36,0,1,6,3,36,0,1,6,3,11
02-03,0625,01,ST. PAUL,62,571,COMMUNITY KINDERGARTEN,62,251,99,38,7,5,251,99,38,7,5,11
02-03,0625,01,ST. PAUL,62,578,WEBSTER MAGNET EL.,62,920,552,98,189,95,920,552,98,189,95,11
02-03,0625,01,ST. PAUL,62,579,AMERICAN INDIAN/MOUNDS PARK,62,316,237,50,93,46,316,237,50,93,46,11
02-03,0625,01,ST. PAUL,62,600,SHARED TIME NONPUBLIC,62,31,2,0,0,11,33,2,0,0,13,11
02-03,0625,01,ST. PAUL,62,608,FOCUS BEYOND,62,420,88,3,76,407,420,88,3,76,407,11
02-03,0625,01,ST. PAUL,62,648,JOHN A. JOHNSON EARLY EDUCATION,62,0,0,0,0,0,16,13,2,0,16,11
02-03,0625,01,ST. PAUL,62,649,E ED CROSSROADS,62,0,0,0,0,0,33,17,3,0,33,11
02-03,0625,01,ST. PAUL,62,652,ARLINGTON HOUSE SP ED,62,5,5,0,0,3,5,5,0,0,3,11
02-03,0625,01,ST. PAUL,62,653,BOOTH BROWN HOUSE,62,6,6,0,1,1,6,6,0,1,1,11
02-03,0625,01,ST. PAUL,62,654,BRUCE F VENTO LEARNING CENTER,62,29,24,3,3,28,29,24,3,3,28,11
02-03,0625,01,ST. PAUL,62,671,WATKINS CENTER FOR YOUNG WOMEN,62,11,11,0,1,3,11,11,0,1,3,11
02-03,0625,01,ST. PAUL,62,675,UNITED HOSP ADOLESCENT PROGRAM,62,13,13,0,0,2,13,13,0,0,2,11
02-03,0625,01,ST. PAUL,62,678,JUVENILE SERVICE CENTER,62,59,59,0,11,20,59,59,0,11,20,11
02-03,0625,01,ST. PAUL,62,684,EL. AUTISTIC PROG/BATTLE CREEK EL.,62,12,6,1,3,12,12,6,1,3,12,11
02-03,0625,01,ST. PAUL,62,685,EARLY EDUCATION-RONDO,62,0,0,0,0,0,178,59,15,0,178,11
02-03,0625,01,ST. PAUL,62,687,EARLY EDUCATION-HILL,62,0,0,0,0,0,45,27,1,0,45,11
02-03,0625,01,ST. PAUL,62,690,EARLY EDUCATION-RIVERVIEW,62,0,0,0,0,0,12,7,2,0,12,11
02-03,0625,01,ST. PAUL,62,694,EARLY EDUCATION-WHEELOCK,62,0,0,0,0,0,86,48,7,0,86,11
02-03,0625,01,ST. PAUL,62,695,PAS EAST,62,20,16,2,2,20,20,16,2,2,20,11
02-03,0625,01,ST. PAUL,62,696,EARLY EDUCATION-HIGHWOOD HILLS,62,0,0,0,0,0,26,10,4,0,26,11
02-03,0625,01,ST. PAUL,62,698,EARLY ED. EXPO/HARRIET BISHOP,62,0,0,0,0,0,51,15,6,0,51,11
02-03,0625,01,ST. PAUL,62,699,ECSE INCLUSION,62,0,0,0,0,0,61,26,2,0,61,11
02-03,0625,01,ST. PAUL,62,710,UNIDALE ALC,62,334,129,21,2,8,334,129,21,2,8,11
02-03,0625,01,ST. PAUL,62,715,ALC COMMUNITY SCHOOL,62,136,36,8,2,7,136,36,8,2,7,11
02-03,0625,01,ST. PAUL,62,717,ALC BESTT,62,58,50,2,22,2,58,50,2,22,2,11
02-03,0625,01,ST. PAUL,62,718,ALC GATEWAY,62,17,5,0,0,0,17,5,0,0,0,11
02-03,0625,01,ST. PAUL,62,719,ALC CREATIVE ARTS SCHOOL,62,85,15,4,1,2,85,15,4,1,2,11
02-03,0625,01,ST. PAUL,62,720,ALC HUBB PROGRAM,62,66,22,0,1,1,66,22,0,1,1,11
02-03,0625,01,ST. PAUL,62,721,ALC EVENING H.S.,62,30,8,1,4,2,30,8,1,4,2,11
02-03,0625,01,ST. PAUL,62,723,ALC LEAP,62,186,111,13,148,4,186,111,13,148,4,11
02-03,0625,01,ST. PAUL,62,725,ALC LEAD,62,24,10,5,1,2,24,10,5,1,2,11
02-03,0625,01,ST. PAUL,62,727,TRANSITION FOR SUCCESS,62,10,9,0,2,5,10,9,0,2,5,11
02-03,0625,01,ST. PAUL,62,825,BOYS TOTEM TOWN,62,64,64,0,10,34,64,64,0,10,34,11
02-03,0625,01,ST. PAUL,62,841,GUADALUPE ALTERNATIVE PROGRAMS,62,143,105,16,52,24,143,105,16,52,24,11
02-03,0625,01,ST. PAUL,62,955,RESIDENT STUDENT/OUT OF STATE,62,16,1,0,0,0,16,1,0,0,0,11
02-03,0627,01,OKLEE,63,010,OKLEE EL.,63,64,26,18,1,4,65,26,19,1,5,01
02-03,0627,01,OKLEE,63,020,OKLEE SEC.,63,125,35,25,0,17,125,35,25,0,17,01
02-03,0628,01,PLUMMER,63,011,PLUMMER EL.,63,65,26,12,0,16,67,27,12,0,18,01
02-03,0628,01,PLUMMER,63,021,RED LAKE COUNTY CENTRAL MID.,63,112,48,38,1,16,112,48,38,1,16,01
02-03,0630,01,RED LAKE FALLS,63,010,J.A. HUGHES EL.,63,171,46,42,0,14,176,46,43,0,19,01
02-03,0630,01,RED LAKE FALLS,63,020,LAFAYETTE SEC.,63,217,35,24,1,21,217,35,24,1,21,01
02-03,0635,01,MILROY,64,001,MILROY EL.,64,69,10,14,0,4,69,10,14,0,4,08
02-03,0635,01,MILROY,64,002,MILROY JR.,64,25,3,7,0,1,25,3,7,0,1,08
02-03,0640,01,WABASSO,64,010,WABASSO EL.,64,130,30,25,0,20,133,30,26,0,23,08
02-03,0640,01,WABASSO,64,020,WABASSO SEC.,64,243,28,49,0,25,243,28,49,0,25,08
02-03,0640,01,WABASSO,64,030,VESTA EL.,64,22,1,0,0,0,23,1,0,0,1,08
02-03,0640,01,WABASSO,64,040,VESTA SEC.,64,22,4,0,0,1,22,4,0,0,1,08
02-03,0656,01,FARIBAULT,66,030,JEFFERSON EL.,66,534,164,71,60,53,534,164,71,60,53,10
02-03,0656,01,FARIBAULT,66,040,LINCOLN EL.,66,501,194,44,137,77,501,194,44,137,77,10
02-03,0656,01,FARIBAULT,66,045,ROOSEVELT EL.,66,480,156,44,94,48,480,156,44,94,48,10
02-03,0656,01,FARIBAULT,66,070,FARIBAULT MID.,66,922,221,102,106,156,922,221,102,106,156,10
02-03,0656,01,FARIBAULT,66,080,FARIBAULT SR.,66,1276,228,92,71,166,1276,228,92,71,166,10
02-03,0656,01,FARIBAULT,66,081,FARIBAULT AREA LEARNING CTR.,66,184,44,21,16,49,184,44,21,16,49,10
02-03,0656,01,FARIBAULT,66,130,SPECIAL EDUCATION OFFICE,66,0,0,0,0,0,72,14,1,0,72,10
02-03,0659,01,NORTHFIELD,66,001,NORTHFIELD SR.,66,1292,77,66,0,170,1292,77,66,0,170,10
02-03,0659,01,NORTHFIELD,66,002,NORTHFIELD MID.,66,923,94,51,0,109,923,94,51,0,109,10
02-03,0659,01,NORTHFIELD,66,003,GREENVALE PARK EL.,66,422,76,34,28,70,422,76,34,28,70,10
02-03,0659,01,NORTHFIELD,66,004,LONGFELLOW EL.,66,236,38,22,0,14,272,41,23,0,50,10
02-03,0659,01,NORTHFIELD,66,007,BRIDGEWATER EL.,66,602,100,45,0,64,602,100,45,0,64,10
02-03,0659,01,NORTHFIELD,66,008,SIBLEY EL.,66,312,21,18,0,57,312,21,18,0,57,10
