SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
10-11,0709,01,DULUTH PUBLIC SCHOOL DISTRICT                     ,610,50,SPECIAL ED. N.P.                                  ,69,St. Louis                                         ,03                  ,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,2.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.13,0.00,0.00,0.00
10-11,0709,01,DULUTH PUBLIC SCHOOL DISTRICT                     ,611,41,DULUTH AREA LEARNING CENTER                       ,69,St. Louis                                         ,03                  ,11.81,4.13,7.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.13,7.68,0.37,12.00,2.17,2.40,4.10,0.00,2.21,0.00,0.93,0.94,4.63,6.24,0.00,0.00,44.00,0.00,0.00,2.60,1.77,3.20,4.24
10-11,0709,01,DULUTH PUBLIC SCHOOL DISTRICT                     ,615,72,BETHANY CRISES SHELTER                            ,69,St. Louis                                         ,03                  ,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.00,0.00,79.00,0.00,0.00,0.00,0.00,0.00,0.50
10-11,0709,01,DULUTH PUBLIC SCHOOL DISTRICT                     ,815,71,FOCUS PLUS                                        ,69,St. Louis                                         ,03                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,16.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,44.00,0.00,0.00,0.00,1.00,0.00,0.00
10-11,0709,01,DULUTH PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,69,St. Louis                                         ,03                  ,566.53,131.54,434.99,1.00,7.53,1.00,2.00,2.00,2.00,1.00,1.27,126.54,422.19,1.97,18.00,29.72,47.10,155.11,100.46,101.25,70.40,52.72,1.93,94.83,469.35,0.00,0.00,47.00,3.40,13.07,27.51,147.86,200.09,174.60
10-11,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT                ,001,10,MERRITT ELEMENTARY                                ,69,St. Louis                                         ,03                  ,20.27,4.33,15.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,15.94,0.00,18.00,3.00,1.00,6.07,4.33,1.03,1.17,3.67,0.00,13.40,6.17,0.00,0.00,45.00,0.00,3.00,4.00,3.00,6.57,3.70
10-11,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT                ,003,33,MOUNTAIN IRON-BUHL SECONDARY                      ,69,St. Louis                                         ,03                  ,19.25,7.70,11.55,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,7.70,10.95,0.99,13.00,4.59,3.02,6.76,2.67,0.04,0.84,1.33,0.00,11.04,5.84,0.00,0.00,39.00,1.99,2.01,1.02,7.01,4.85,2.37
10-11,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT                ,010,77,MESABI ACADEMY SCHOOL                             ,69,St. Louis                                         ,03                  ,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,11.00,0.00,6.00,3.00,0.00,1.00,0.00,0.00,0.00,8.00,2.00,0.00,0.00,44.00,0.00,1.00,1.00,3.00,1.00,4.00
10-11,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT                ,000,0 ,Totals                                            ,69,St. Louis                                         ,03                  ,49.52,17.03,32.49,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,17.03,31.89,0.99,14.00,7.59,10.02,15.83,7.00,2.07,2.01,5.00,0.00,32.44,14.01,0.00,0.00,41.00,1.99,6.01,6.02,13.01,12.42,10.07
10-11,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT               ,010,10,CHATFIELD ELEMENTARY                              ,70,Scott                                             ,11                  ,26.84,1.66,25.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,25.18,0.97,12.00,9.74,5.11,5.76,3.08,0.00,1.88,1.27,0.03,15.20,11.11,0.00,0.00,36.00,1.97,9.50,2.82,8.34,2.06,2.15
10-11,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT               ,011,10,OAK CREST ELEMENTARY                              ,70,Scott                                             ,11                  ,26.45,5.00,21.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,21.45,0.00,17.00,5.01,4.89,4.87,3.00,3.99,1.68,3.01,0.00,9.38,17.07,0.00,0.00,41.00,1.00,5.01,4.76,5.00,4.99,5.69
10-11,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT               ,020,32,BELLE PLAINE SENIOR HIGH                          ,70,Scott                                             ,11                  ,27.86,15.33,12.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,12.53,0.20,15.00,4.86,5.00,6.40,4.80,1.20,0.00,5.60,0.00,13.86,13.00,0.00,0.00,40.00,0.33,5.13,3.60,8.80,4.20,5.80
10-11,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT               ,030,31,BELLE PLAINE JUNIOR HIGH                          ,70,Scott                                             ,11                  ,13.21,7.94,5.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,5.27,0.80,13.00,3.41,2.00,2.40,1.60,1.80,0.00,2.00,0.00,5.01,8.20,0.00,0.00,39.00,0.67,4.14,1.40,2.20,3.00,1.80
10-11,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,70,Scott                                             ,11                  ,94.36,29.93,64.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.93,64.43,1.97,14.00,23.02,17.00,19.43,12.48,6.99,3.56,11.88,0.03,43.45,49.38,0.00,0.00,39.00,3.97,23.78,12.58,24.34,14.25,15.44
10-11,0717,01,JORDAN PUBLIC SCHOOL DISTRICT                     ,000,00,JORDAN PUBLIC SCHOOL DISTRICT                     ,70,Scott                                             ,11                  ,1.57,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,21.00,0.00,0.00,1.00,0.27,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,1.00,0.27,0.30
10-11,0717,01,JORDAN PUBLIC SCHOOL DISTRICT                     ,127,32,JORDAN SECONDARY                                  ,70,Scott                                             ,11                  ,25.82,12.74,13.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.74,13.08,0.00,16.00,3.30,6.00,5.68,2.83,1.00,2.18,4.00,0.00,11.99,13.83,0.00,0.00,41.00,0.00,4.61,2.99,8.18,5.38,4.66
10-11,0717,01,JORDAN PUBLIC SCHOOL DISTRICT                     ,128,20,JORDAN MIDDLE                                     ,70,Scott                                             ,11                  ,28.75,11.65,17.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,17.10,2.84,14.00,9.99,3.50,4.83,4.27,2.00,0.50,3.66,0.00,12.42,16.33,0.00,0.00,39.00,2.34,2.83,5.33,8.42,5.16,4.67
10-11,0717,01,JORDAN PUBLIC SCHOOL DISTRICT                     ,637,10,JORDAN ELEMENTARY                                 ,70,Scott                                             ,11                  ,43.90,8.00,35.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,35.90,0.00,14.00,4.67,15.01,8.82,4.00,1.00,3.63,6.77,0.00,19.90,24.00,0.00,0.00,40.00,0.67,6.67,8.33,10.82,8.01,9.40
10-11,0717,01,JORDAN PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,70,Scott                                             ,11                  ,100.04,32.39,67.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.39,67.65,2.84,15.00,17.96,24.51,20.33,11.37,4.00,6.31,14.73,0.00,44.31,54.16,0.00,0.00,40.00,3.01,14.11,16.65,28.42,18.82,19.03
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,000,00,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,70,Scott                                             ,11                  ,11.13,0.00,11.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.13,0.00,12.00,1.80,2.10,3.83,2.63,0.00,0.77,0.00,0.00,9.50,1.63,0.00,0.00,43.00,0.00,2.10,0.40,1.53,5.60,1.50
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,009,10,EDGEWOOD ELEMENTARY                               ,70,Scott                                             ,11                  ,11.17,0.00,11.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.17,0.50,17.00,0.63,3.40,4.00,1.23,0.00,1.40,0.51,0.00,0.63,10.54,0.00,0.00,43.00,0.00,1.03,2.00,4.00,1.63,2.51
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,010,10,WESTWOOD EL.                                      ,70,Scott                                             ,11                  ,26.03,3.00,23.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,23.03,0.00,12.00,5.23,7.00,5.40,2.00,2.00,2.40,2.00,0.00,7.23,17.80,0.00,0.00,40.00,0.00,6.90,3.00,7.40,2.73,6.00
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,011,10,FIVE HAWKS EL.                                    ,70,Scott                                             ,11                  ,25.81,4.00,21.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,21.81,1.00,12.00,5.98,5.00,5.70,1.40,3.00,1.40,2.33,0.00,10.11,15.70,0.00,0.00,39.00,0.00,4.28,3.50,7.30,7.73,3.00
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,012,10,GRAINWOOD EL.                                     ,70,Scott                                             ,11                  ,22.76,2.17,20.59,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,2.17,20.42,0.00,11.00,6.67,7.39,2.40,2.20,0.00,2.60,1.50,0.00,8.67,14.09,0.00,0.00,38.00,0.00,5.16,5.40,6.57,3.13,2.50
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,014,10,GLENDALE EL.                                      ,70,Scott                                             ,11                  ,31.54,4.00,27.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,27.54,0.00,12.00,4.53,7.01,10.30,6.30,1.00,2.40,0.00,0.00,7.33,24.21,0.00,0.00,38.00,0.00,7.00,6.31,11.70,5.53,1.00
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,017,10,JEFFERS POND ELEMENTARY                           ,70,Scott                                             ,11                  ,30.80,1.20,29.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,29.60,0.00,14.00,6.60,6.00,8.20,3.87,1.00,2.80,2.33,0.00,4.53,26.27,0.00,0.00,42.00,0.00,6.20,4.20,8.00,9.90,2.50
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,018,10,REDTAIL RIDGE ELEMENTARY SCHOOL                   ,70,Scott                                             ,11                  ,31.40,1.33,30.07,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,1.33,29.90,0.00,12.00,3.87,13.60,7.60,1.00,2.00,1.00,2.33,0.00,8.00,23.40,0.00,0.00,40.00,0.00,7.10,5.00,8.97,5.33,5.00
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,020,20,HIDDEN OAKS MIDDLE SCHOOL                         ,70,Scott                                             ,11                  ,45.99,16.22,29.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,29.77,1.00,14.00,4.83,13.18,10.94,4.80,4.00,6.00,2.24,0.00,8.81,36.45,0.00,0.00,39.00,1.00,4.43,12.95,10.20,15.33,2.08
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,021,20,TWIN OAKS MIDDLE SCHOOL                           ,70,Scott                                             ,11                  ,41.68,12.40,29.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.40,29.28,0.80,10.00,10.78,13.30,10.40,2.20,1.00,0.00,4.00,0.00,14.48,27.00,0.00,0.00,34.00,1.68,13.10,11.50,6.80,4.40,4.20
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,030,32,PRIOR LAKE HIGH SCHOOL                            ,70,Scott                                             ,11                  ,100.37,52.62,47.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.62,47.75,2.60,13.00,22.02,25.20,21.24,8.00,9.20,6.71,6.00,0.00,25.88,74.49,0.00,0.00,40.00,4.20,14.82,20.48,29.84,13.00,18.03
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,034,41,PRIOR LAKE-SAVAGE AREA ALC                        ,70,Scott                                             ,11                  ,2.82,0.90,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.50,1.92,0.00,9.00,1.32,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.40,2.42,0.00,0.00,36.00,0.00,0.92,0.00,1.90,0.00,0.00
10-11,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS                    ,000,0 ,Totals                                            ,70,Scott                                             ,11                  ,381.50,97.84,283.66,0.00,0.00,0.00,0.34,0.00,0.00,0.40,0.00,97.44,283.32,5.90,13.00,74.26,104.18,90.01,36.13,23.20,27.48,23.24,0.00,105.57,274.00,0.00,0.00,39.00,6.88,73.04,74.74,104.21,74.31,48.32
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,000,00,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,70,Scott                                             ,11                  ,2.20,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,1.00,11.00,1.20,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.20,1.00,0.00,0.00,40.00,0.00,0.00,1.00,1.00,0.20,0.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,083,32,SHAKOPEE SENIOR HIGH                              ,70,Scott                                             ,11                  ,72.52,33.16,39.36,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,33.16,37.36,0.80,11.00,24.60,19.29,11.56,6.77,3.80,2.50,2.00,1.00,24.70,45.82,1.00,0.00,37.00,0.80,21.64,15.60,16.05,12.43,6.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,084,31,SHAKOPEE JUNIOR HIGH                              ,70,Scott                                             ,11                  ,55.91,16.74,39.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.74,38.17,3.00,9.00,19.65,19.34,8.01,3.57,2.01,0.00,3.00,0.00,22.00,32.90,1.01,0.00,36.00,2.00,19.33,13.00,7.35,8.90,5.33
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,085,20,SHAKOPEE MIDDLE SCHOOL                            ,70,Scott                                             ,11                  ,58.64,18.03,40.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18.03,39.61,2.57,9.00,18.24,20.40,9.00,5.00,1.00,1.00,4.00,0.00,15.74,42.90,0.00,0.00,35.00,7.74,4.00,15.40,16.50,11.00,4.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,860,10,SWEENEY ELEMENTARY                                ,70,Scott                                             ,11                  ,42.29,5.00,37.29,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,36.29,3.00,11.00,10.16,12.00,8.00,9.50,1.63,0.00,1.00,0.00,12.16,30.13,0.00,0.00,37.00,1.83,4.33,12.00,15.50,6.63,2.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,861,10,SUN PATH ELEMENTARY                               ,70,Scott                                             ,11                  ,40.33,5.00,35.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,34.33,2.50,10.00,15.83,6.00,8.50,3.00,3.00,0.00,3.00,0.00,19.83,20.50,0.00,0.00,35.00,3.83,11.00,7.00,8.50,6.00,4.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,862,10,PEARSON ELEMENTARY                                ,70,Scott                                             ,11                  ,41.67,5.00,36.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,36.67,0.00,10.00,8.67,19.00,5.00,3.50,3.50,1.00,1.00,0.00,10.17,31.50,0.00,0.00,36.00,1.50,9.67,12.50,9.50,7.50,1.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,863,50,CENTRAL FAMILY CENTER                             ,70,Scott                                             ,11                  ,28.33,2.00,26.33,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,2.00,26.06,0.53,10.00,9.13,4.10,8.10,2.00,4.00,0.00,1.00,0.00,14.13,13.20,1.00,0.00,42.00,0.53,6.83,2.63,6.00,6.07,6.27
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,864,10,RED OAK ELEMENTARY                                ,70,Scott                                             ,11                  ,44.96,3.46,41.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.46,41.50,0.00,8.00,17.29,15.67,6.00,4.00,1.00,0.00,1.00,0.00,16.79,27.67,0.50,0.00,34.00,1.33,13.63,14.50,9.50,2.00,4.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,865,10,EAGLE CREEK ELEMENTARY SCHOOL                     ,70,Scott                                             ,11                  ,44.53,10.37,34.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37,34.16,1.00,10.00,18.20,6.83,11.50,3.00,3.00,0.00,2.00,0.00,15.70,28.83,0.00,0.00,36.00,4.33,11.37,4.00,11.83,9.00,4.00
10-11,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,70,Scott                                             ,11                  ,431.38,98.76,332.62,0.00,1.00,1.00,3.00,0.00,1.27,0.00,1.00,97.76,326.35,14.40,10.00,142.97,122.63,75.67,41.34,22.94,4.50,18.00,2.00,151.42,274.45,3.51,0.00,36.00,23.89,101.80,97.63,101.73,69.73,36.60
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,000,00,NEW PRAGUE AREA SCHOOLS                           ,70,Scott                                             ,11                  ,4.37,0.00,4.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.37,0.67,13.00,0.67,1.07,2.00,0.40,0.00,0.00,0.23,0.00,3.74,0.00,0.00,0.00,41.00,0.67,0.00,0.00,3.07,0.40,0.23
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,029,32,NEW PRAGUE SENIOR HIGH                            ,70,Scott                                             ,11                  ,52.41,30.64,21.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.64,21.77,1.00,14.00,8.70,12.72,11.00,10.75,2.49,2.00,3.75,0.00,16.19,36.22,0.00,0.00,39.00,3.00,6.66,11.98,15.28,9.24,6.25
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,111,20,NEW PRAGUE MIDDLE SCHOOL                          ,70,Scott                                             ,11                  ,47.13,17.37,29.76,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,17.37,28.90,0.50,12.00,8.92,14.38,7.03,8.20,4.89,0.99,1.86,0.00,8.04,39.09,0.00,0.00,36.00,1.52,13.24,5.48,15.55,7.47,3.87
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,345,10,RAVEN STREAM ELEMENTARY                           ,70,Scott                                             ,11                  ,34.14,5.67,28.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,28.47,0.50,11.00,6.81,11.00,6.33,4.00,2.00,0.00,3.00,0.00,16.14,18.00,0.00,0.00,37.00,2.50,6.17,7.20,9.27,4.00,5.00
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,510,50,CENTRAL EDUCATION CAMPUS                          ,70,Scott                                             ,11                  ,4.77,0.00,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.77,0.00,7.00,0.50,3.27,1.00,0.00,0.00,0.00,0.00,0.00,1.10,3.67,0.00,0.00,40.00,0.00,1.67,0.00,1.60,1.50,0.00
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,521,10,EAGLE VIEW                                        ,70,Scott                                             ,11                  ,39.05,7.00,32.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,32.05,0.00,14.00,10.23,9.99,6.83,2.00,6.00,1.00,3.00,0.00,11.55,27.50,0.00,0.00,39.00,2.00,7.99,8.56,7.00,8.50,5.00
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,651,10,FALCON RIDGE                                      ,70,Scott                                             ,11                  ,29.09,3.00,26.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,26.09,0.00,11.00,5.76,8.00,8.83,3.00,1.00,1.50,0.00,0.00,11.13,17.96,0.00,0.00,35.00,0.80,9.96,8.33,4.50,3.50,2.00
10-11,0721,01,NEW PRAGUE AREA SCHOOLS                           ,000,0 ,Totals                                            ,70,Scott                                             ,11                  ,210.96,63.68,147.28,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,63.68,146.42,2.67,13.00,41.59,60.43,43.02,28.35,16.38,5.49,11.84,0.00,67.89,142.44,0.00,0.00,37.00,10.49,45.69,41.55,56.27,34.61,22.35
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,000,00,BECKER PUBLIC SCHOOL DISTRICT                     ,71,Sherburne                                         ,07                  ,1.44,0.00,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,13.00,0.50,0.07,0.60,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.50,0.10,0.57,0.27,0.00
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,010,10,BECKER INTERMEDIATE ELEMENTARY                    ,71,Sherburne                                         ,07                  ,40.07,12.50,27.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,27.57,2.00,11.00,10.00,11.57,8.99,5.51,0.00,4.00,0.00,0.00,21.24,17.82,0.00,0.00,37.00,3.00,6.00,11.74,9.99,8.01,1.33
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,020,32,BECKER SENIOR HIGH                                ,71,Sherburne                                         ,07                  ,44.95,15.84,29.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.84,28.11,0.00,15.00,4.50,10.37,11.97,9.52,3.61,0.99,3.99,0.00,22.52,22.35,0.00,0.00,41.00,1.00,5.00,4.87,20.05,10.04,3.99
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,030,20,BECKER MIDDLE                                     ,71,Sherburne                                         ,07                  ,36.11,11.57,24.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,24.54,1.00,11.00,4.90,12.26,6.98,5.00,4.97,0.00,1.00,0.00,11.26,24.85,0.00,0.00,37.00,1.97,4.90,10.03,8.97,8.00,2.24
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,040,10,BECKER PRIMARY                                    ,71,Sherburne                                         ,07                  ,40.47,5.00,35.47,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,5.00,34.66,1.00,11.00,8.50,9.56,9.33,8.03,2.05,2.00,1.00,0.00,18.02,22.45,0.00,0.00,36.00,2.50,5.50,11.71,10.36,9.00,1.40
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,050,42,BECKER ALTERNATIVE LEARNING PROGRAM               ,71,Sherburne                                         ,07                  ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,24.00,1.00,0.00,0.00,0.00,0.00,0.00
10-11,0726,01,BECKER PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,71,Sherburne                                         ,07                  ,164.04,45.91,118.13,0.00,0.00,0.00,0.81,0.00,1.00,0.00,0.00,45.91,116.32,4.00,13.00,29.40,43.83,37.87,28.06,10.90,6.99,5.99,0.00,74.04,87.47,0.00,0.00,38.00,9.47,21.90,38.45,49.94,35.32,8.96
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,000,00,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,71,Sherburne                                         ,07                  ,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,10.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.07,0.00,0.00
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,010,10,INDEPENDENCE ELEMENTARY                           ,71,Sherburne                                         ,07                  ,51.57,10.00,41.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,41.57,3.44,10.00,11.44,9.50,17.51,5.95,4.17,0.00,3.00,0.00,11.94,38.46,0.00,0.00,36.00,1.36,6.08,14.50,15.95,8.68,5.00
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,020,32,BIG LAKE SENIOR HIGH                              ,71,Sherburne                                         ,07                  ,44.45,18.51,25.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.51,25.94,2.00,15.00,8.17,7.33,8.83,6.84,5.28,3.49,3.51,0.00,15.01,23.99,0.00,5.01,40.00,3.33,5.67,7.33,9.01,12.61,6.50
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,030,20,BIG LAKE MIDDLE SCHOOL                            ,71,Sherburne                                         ,07                  ,40.89,13.00,27.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,27.89,2.60,12.00,8.59,5.00,10.00,10.80,3.00,2.50,1.00,0.00,12.09,28.80,0.00,0.00,36.00,3.60,4.99,7.00,18.80,4.50,2.00
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,040,10,LIBERTY ELEMENTARY                                ,71,Sherburne                                         ,07                  ,40.30,8.00,32.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,32.30,2.62,12.00,8.29,6.50,11.51,6.00,4.00,4.00,0.00,0.00,16.79,22.51,0.00,1.00,39.00,3.67,5.62,5.00,10.00,13.01,3.00
10-11,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,71,Sherburne                                         ,07                  ,177.28,49.51,127.77,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,48.51,127.77,10.66,12.00,36.49,28.40,47.85,29.59,16.45,9.99,7.51,0.00,55.83,113.76,0.00,6.01,38.00,11.96,22.36,33.83,53.83,38.80,16.50
