SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
12-13,0398,52,MIDWEST SPECIAL EDUCATION COOP.                   ,010,50,MIDWEST SPECIAL EDUCATION COOP.                   ,75,Stevens                                           ,04                  ,0.60,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,23.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.60,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.60
12-13,0398,52,MIDWEST SPECIAL EDUCATION COOP.                   ,000,0 ,Totals                                            ,75,Stevens                                           ,04                  ,3.40,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,22.00,0.00,0.00,1.80,0.00,0.60,0.00,1.00,0.00,2.80,0.60,0.00,0.00,50.00,0.00,0.00,0.00,1.80,0.00,1.60
12-13,0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT                  ,010,10,HENDRICKS ELEMENTARY                              ,41,Lincoln                                           ,06                  ,9.46,1.17,8.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,8.29,0.85,8.00,3.36,1.43,0.84,1.83,1.00,1.00,0.00,0.00,7.63,1.00,0.00,0.00,34.00,0.34,2.19,0.83,3.26,2.84,0.00
12-13,0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT                  ,020,33,HENDRICKS SECONDARY                               ,41,Lincoln                                           ,06                  ,3.24,0.86,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,2.38,0.68,8.00,1.53,0.71,0.40,0.20,0.00,0.20,0.00,0.00,2.72,0.00,0.00,0.00,35.00,0.34,1.19,0.00,0.91,0.40,0.40
12-13,0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,41,Lincoln                                           ,06                  ,12.70,2.03,10.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,10.67,1.53,8.00,4.89,2.14,1.24,2.03,1.00,1.20,0.00,0.00,10.35,1.00,0.00,0.00,35.00,0.68,3.38,0.83,4.17,3.24,0.40
12-13,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT                    ,000,00,IVANHOE PUBLIC SCHOOL DISTRICT                    ,41,Lincoln                                           ,06                  ,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,7.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.17,0.00,0.00,0.00
12-13,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT                    ,010,10,LINCOLN HI ELEMENTARY - IVANHOE                   ,41,Lincoln                                           ,06                  ,7.64,0.17,7.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,7.47,0.00,11.00,3.00,3.00,0.47,0.00,0.17,0.00,1.00,0.00,7.64,0.00,0.00,0.00,36.00,3.00,0.00,3.00,0.14,0.50,1.00
12-13,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT                    ,020,33,LINCOLN SECONDARY                                 ,41,Lincoln                                           ,06                  ,10.58,6.21,4.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.21,4.37,2.02,15.00,3.04,0.04,2.31,2.04,1.58,1.57,0.00,0.00,7.95,2.02,0.00,0.00,43.00,2.02,1.02,0.84,0.84,3.00,2.86
12-13,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,41,Lincoln                                           ,06                  ,18.39,6.38,12.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.38,12.01,2.02,14.00,6.04,3.21,2.78,2.04,1.75,1.57,1.00,0.00,15.59,2.02,0.00,0.00,42.00,5.02,1.02,4.01,0.98,3.50,3.86
12-13,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT                ,010,10,LAKE BENTON ELEMENTARY                            ,41,Lincoln                                           ,06                  ,11.93,0.50,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11.43,0.50,16.00,0.50,5.47,1.00,2.00,0.00,1.00,1.96,0.00,11.26,0.00,0.00,0.00,40.00,0.00,1.30,5.67,2.00,1.00,1.96
12-13,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,41,Lincoln                                           ,06                  ,11.93,0.50,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,11.43,0.50,16.00,0.50,5.47,1.00,2.00,0.00,1.00,1.96,0.00,11.26,0.00,0.00,0.00,40.00,0.00,1.30,5.67,2.00,1.00,1.96
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,001,32,MARSHALL HIGH SCHOOL                              ,42,Lyon                                              ,06                  ,45.97,15.40,30.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,30.57,1.02,15.00,7.42,8.03,11.13,5.99,8.03,1.02,3.34,0.00,17.81,28.16,0.00,0.00,40.00,3.02,5.00,9.04,11.51,11.05,6.35
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,002,10,PARK SIDE ELEMENTARY                              ,42,Lyon                                              ,06                  ,40.23,2.50,37.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,37.73,1.67,13.00,7.00,12.50,7.73,4.00,0.00,5.00,3.00,0.00,20.73,19.50,0.00,0.00,41.00,2.17,7.00,8.50,7.33,6.00,9.23
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,003,10,WEST SIDE ELEMENTARY                              ,42,Lyon                                              ,06                  ,22.84,4.00,18.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,18.84,2.00,11.00,7.67,5.17,3.00,4.00,1.00,1.00,1.00,0.00,13.84,9.00,0.00,0.00,39.00,1.00,3.00,5.67,7.17,3.00,3.00
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,006,20,MARSHALL MIDDLE SCHOOL                            ,42,Lyon                                              ,06                  ,49.06,11.51,37.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.51,37.55,4.00,12.00,14.13,6.65,12.38,6.81,4.45,3.04,1.60,0.00,27.10,20.96,0.00,0.00,38.00,5.00,7.94,6.14,14.45,12.02,3.51
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,008,41,MEC LEARNING ALTERNATIVES                         ,42,Lyon                                              ,06                  ,8.29,0.67,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,7.62,0.00,9.00,2.64,0.00,2.77,1.88,1.00,0.00,0.00,0.00,5.86,2.43,0.00,0.00,37.00,0.00,0.67,1.97,2.77,0.88,2.00
12-13,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,42,Lyon                                              ,06                  ,166.39,34.08,132.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.08,132.31,8.69,14.00,38.86,32.35,37.01,22.68,14.48,10.06,8.94,0.00,85.34,80.05,0.00,0.00,39.00,11.19,23.61,31.32,43.23,32.95,24.09
12-13,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT                   ,000,00,MINNEOTA PUBLIC SCHOOL DISTRICT                   ,42,Lyon                                              ,06                  ,0.30,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,6.00,0.17,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,33.00,0.00,0.00,0.20,0.10,0.00,0.00
12-13,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT                   ,001,10,MINNEOTA ELEMENTARY                               ,42,Lyon                                              ,06                  ,20.45,2.23,18.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,18.22,1.00,19.00,5.15,1.13,4.51,1.32,3.92,2.81,1.61,0.00,16.02,4.43,0.00,0.00,42.00,2.14,2.01,1.00,6.88,5.42,3.00
12-13,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT                   ,002,33,MINNEOTA SECONDARY                                ,42,Lyon                                              ,06                  ,17.89,9.20,8.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.20,8.69,0.00,16.00,5.40,1.20,1.70,2.43,3.00,0.80,2.36,0.00,13.96,3.93,0.00,0.00,39.00,1.20,4.20,1.20,5.23,5.06,1.00
12-13,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,42,Lyon                                              ,06                  ,38.64,11.43,27.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,27.21,1.00,17.00,10.72,2.46,6.21,3.75,6.92,3.61,3.97,0.00,30.15,8.36,0.00,0.00,40.00,3.34,6.21,2.40,12.21,10.48,4.00
12-13,0415,01,LYND PUBLIC SCHOOL DISTRICT                       ,010,10,LYND ELEMENTARY                                   ,42,Lyon                                              ,06                  ,21.31,3.35,17.96,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,3.35,16.93,1.00,13.00,4.80,4.48,4.02,4.00,1.00,2.00,1.01,0.00,18.07,1.00,0.00,0.00,38.00,1.00,4.81,2.00,5.49,6.00,2.01
12-13,0415,01,LYND PUBLIC SCHOOL DISTRICT                       ,000,0 ,Totals                                            ,42,Lyon                                              ,06                  ,21.31,3.35,17.96,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,3.35,16.93,1.00,13.00,4.80,4.48,4.02,4.00,1.00,2.00,1.01,0.00,18.07,1.00,0.00,0.00,38.00,1.00,4.81,2.00,5.49,6.00,2.01
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,000,00,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,43,McLeod                                            ,06                  ,3.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,24.00,1.00,0.00,0.00,1.00,0.00,0.00,1.50,0.00,2.50,1.00,0.00,0.00,51.00,0.00,0.00,0.00,2.00,0.00,1.50
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,010,10,HUTCHINSON PARK ELEMENTARY                        ,43,McLeod                                            ,06                  ,60.00,3.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,57.00,3.00,15.00,7.00,11.50,12.50,11.00,6.00,5.00,6.00,0.00,25.50,33.50,0.00,0.00,40.00,1.00,8.50,5.00,20.50,19.00,6.00
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,020,20,HUTCHINSON MIDDLE                                 ,43,McLeod                                            ,06                  ,32.06,11.28,20.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.28,20.78,0.00,17.00,2.47,6.91,7.37,3.07,6.77,2.40,2.27,0.00,14.71,17.35,0.00,0.00,42.00,1.80,3.44,2.47,11.44,9.04,3.87
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,030,32,HUTCHINSON SENIOR HIGH                            ,43,McLeod                                            ,06                  ,46.14,20.64,25.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.64,25.50,0.90,16.00,4.53,5.95,12.71,13.37,3.22,2.72,3.64,0.00,15.48,30.66,0.00,0.00,42.00,0.90,5.94,4.55,14.34,12.23,8.18
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,060,10,HUTCHINSON WEST ELEMENTARY                        ,43,McLeod                                            ,06                  ,30.05,0.00,30.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.05,1.99,15.00,2.99,6.73,4.57,6.26,3.00,4.00,1.50,0.00,16.05,14.00,0.00,0.00,41.00,1.00,3.99,1.00,9.80,8.50,5.76
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,070,41,CROW RIVER AREA LEARNING CENTER                   ,43,McLeod                                            ,06                  ,2.05,1.14,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.91,0.00,12.00,0.46,0.00,0.91,0.23,0.45,0.00,0.00,0.00,1.37,0.68,0.00,0.00,39.00,0.00,0.46,0.00,0.23,0.45,0.91
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,075,41,HUTCHINSON MIDDLE SCHOOL A.L.C.                   ,43,McLeod                                            ,06                  ,0.60,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,12.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,34.00,0.00,0.00,0.60,0.00,0.00,0.00
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,090,50,HUTCHINSON TRANSITION ASSISTANCE PG               ,43,McLeod                                            ,06                  ,0.90,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,23.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.90,0.00,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.90
12-13,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,43,McLeod                                            ,06                  ,175.30,36.66,138.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.66,138.64,5.89,16.00,18.45,31.09,38.66,34.93,20.34,14.12,14.91,0.00,76.51,97.79,0.00,0.00,42.00,4.70,22.33,13.62,58.31,49.22,27.12
12-13,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.                ,000,00,LESTER PRAIRIE PUBLIC SCHOOL DIST.                ,43,McLeod                                            ,06                  ,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,6.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,28.00,0.00,0.03,0.00,0.00,0.00,0.00
12-13,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.                ,010,10,LESTER PRAIRIE ELEMENTARY                         ,43,McLeod                                            ,06                  ,15.68,3.35,12.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.35,12.33,2.17,18.00,2.34,2.83,1.17,1.50,1.00,3.67,3.00,0.00,10.30,5.18,0.00,0.00,46.00,2.00,1.12,1.21,2.67,4.01,4.67
12-13,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.                ,020,33,LESTER PRAIRIE SECONDARY                          ,43,McLeod                                            ,06                  ,12.61,6.30,6.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,6.31,0.34,18.00,1.14,1.57,2.40,1.16,4.20,0.34,1.20,0.00,9.81,2.80,0.00,0.00,46.00,0.00,1.58,0.00,1.96,6.74,2.33
12-13,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.                ,000,0 ,Totals                                            ,43,McLeod                                            ,06                  ,28.32,9.65,18.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.65,18.67,2.51,18.00,3.48,4.43,3.57,2.66,5.20,4.01,4.20,0.00,20.14,7.98,0.00,0.00,46.00,2.00,2.73,1.21,4.63,10.75,7.00
12-13,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT                   ,010,10,MAHNOMEN ELEMENTARY                               ,44,Mahnomen                                          ,01                  ,24.26,3.07,21.19,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,20.19,0.00,17.00,1.00,6.33,2.86,5.17,5.00,1.00,2.90,0.00,20.60,3.66,0.00,0.00,48.00,0.00,0.00,4.67,3.86,6.17,9.56
12-13,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT                   ,020,33,MAHNOMEN SECONDARY                                ,44,Mahnomen                                          ,01                  ,24.40,12.94,11.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.94,11.46,0.00,17.00,4.00,5.34,3.12,2.84,3.00,1.00,3.10,0.00,19.88,4.00,0.00,0.00,45.00,1.00,3.00,2.34,4.00,7.44,6.62
12-13,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT                   ,040,41,MAHNOMEN AREA LEARNING CENTER                     ,44,Mahnomen                                          ,01                  ,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,13.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.40,0.00
12-13,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,44,Mahnomen                                          ,01                  ,49.06,16.01,33.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,32.05,0.00,17.00,5.00,11.67,6.38,8.01,8.00,2.00,6.00,0.00,40.88,7.66,0.00,0.00,46.00,1.00,3.00,7.01,7.86,14.01,16.18
12-13,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH               ,010,10,WAUBUN ELEMENTARY                                 ,44,Mahnomen                                          ,01                  ,6.68,1.50,5.18,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,1.50,4.84,2.17,10.00,2.51,1.00,0.50,2.33,0.00,0.00,0.00,0.00,4.18,2.50,0.00,0.00,38.00,1.00,0.34,1.17,2.00,1.83,0.34
12-13,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH               ,020,10,OGEMA ELEMENTARY                                  ,44,Mahnomen                                          ,01                  ,20.33,3.00,17.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,16.33,1.00,16.00,4.00,5.00,3.00,5.00,0.00,0.00,3.00,0.00,11.33,8.00,0.00,0.00,43.00,1.00,2.00,5.00,4.00,4.00,4.33
12-13,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH               ,030,33,WAUBUN SECONDARY                                  ,44,Mahnomen                                          ,01                  ,24.06,9.71,14.35,2.01,0.67,0.00,0.00,0.00,1.00,0.00,0.00,7.70,12.68,2.33,10.00,7.99,5.02,6.03,1.67,2.01,1.00,0.00,0.00,15.38,5.69,0.00,0.00,39.00,1.97,4.00,1.01,9.02,6.19,1.87
12-13,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH               ,040,42,WAUBUN AREA LEARNING PROGRAM                      ,44,Mahnomen                                          ,01                  ,2.46,0.00,2.46,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.67,5.00,1.47,0.00,0.99,0.00,0.00,0.00,0.00,0.00,2.46,0.00,0.00,0.00,46.00,0.00,0.67,0.00,0.00,0.80,0.99
12-13,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH               ,000,0 ,Totals                                            ,44,Mahnomen                                          ,01                  ,53.53,14.21,39.32,2.01,2.81,0.00,0.00,0.00,1.00,0.00,0.00,12.20,35.51,6.17,10.00,15.97,11.02,10.52,9.00,2.01,1.00,3.00,0.00,33.35,16.19,0.00,0.00,40.00,3.97,7.01,7.18,15.02,12.82,7.53
12-13,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS                   ,000,00,MARSHALL COUNTY CENTRAL SCHOOLS                   ,45,Marshall                                          ,01                  ,0.89,0.13,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.76,0.00,23.00,0.00,0.13,0.00,0.07,0.13,0.43,0.13,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.13,0.00,0.46,0.30
12-13,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS                   ,010,10,NEWFOLDEN ELEMENTARY                              ,45,Marshall                                          ,01                  ,9.25,1.74,7.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,7.51,0.00,10.00,3.17,1.77,3.14,0.17,1.00,0.00,0.00,0.00,9.08,0.17,0.00,0.00,39.00,0.60,1.74,3.30,0.17,2.00,1.44
12-13,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS                   ,020,33,MARSHALL COUNTY CENTRAL HIGH                      ,45,Marshall                                          ,01                  ,17.03,9.83,7.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,9.83,6.20,1.00,19.00,4.40,2.80,1.00,0.83,1.00,2.00,5.00,0.00,15.20,1.83,0.00,0.00,41.00,2.39,2.81,1.00,2.83,4.00,4.00
12-13,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS                   ,030,10,VIKING ELEMENTARY                                 ,45,Marshall                                          ,01                  ,6.80,0.43,6.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,6.37,0.00,14.00,1.43,2.00,1.87,0.00,0.00,0.00,1.50,0.00,5.80,1.00,0.00,0.00,40.00,0.00,1.43,1.30,2.00,0.00,2.07
12-13,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS                   ,000,0 ,Totals                                            ,45,Marshall                                          ,01                  ,33.97,12.13,21.84,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12.13,20.84,1.00,17.00,9.00,6.70,6.01,1.07,2.13,2.43,6.63,0.00,30.08,3.00,0.00,0.00,41.00,2.99,5.98,5.73,5.00,6.46,7.81
12-13,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT                     ,000,00,GRYGLA PUBLIC SCHOOL DISTRICT                     ,45,Marshall                                          ,01                  ,0.65,0.13,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.52,0.00,17.00,0.03,0.13,0.00,0.20,0.03,0.26,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.16,0.00,0.49,0.00
12-13,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT                     ,001,10,GRYGLA ELEMENTARY                                 ,45,Marshall                                          ,01                  ,8.80,4.80,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,4.00,2.00,14.00,2.00,2.00,0.00,2.47,0.00,0.00,1.33,0.00,7.80,1.00,0.00,0.00,41.00,1.00,1.00,1.00,2.00,2.47,1.33
12-13,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT                     ,003,33,GRYGLA SECONDARY                                  ,45,Marshall                                          ,01                  ,9.20,5.31,3.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.31,3.89,1.02,13.00,3.06,2.03,0.40,1.56,0.00,1.47,0.68,0.00,7.75,1.00,0.00,0.00,37.00,1.02,4.07,0.00,0.00,3.03,1.08
12-13,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,45,Marshall                                          ,01                  ,18.65,10.24,8.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.24,8.41,3.02,13.00,5.09,4.16,0.40,4.23,0.03,1.73,2.01,0.00,15.55,2.00,0.00,0.00,38.00,2.02,5.07,1.16,2.00,5.99,2.41
12-13,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT                     ,000,00,TRUMAN PUBLIC SCHOOL DISTRICT                     ,46,Martin                                            ,09                  ,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,11.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.17,0.00
12-13,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT                     ,010,10,TRUMAN ELEMENTARY                                 ,46,Martin                                            ,09                  ,11.89,0.50,11.39,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.50,11.22,1.00,9.00,2.66,1.86,1.67,2.70,2.00,1.00,0.00,1.00,8.72,2.17,0.00,0.00,34.00,0.66,0.00,1.69,6.37,2.17,1.00
12-13,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT                     ,020,33,TRUMAN SECONDARY                                  ,46,Martin                                            ,09                  ,9.02,4.74,4.28,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.74,3.61,1.02,12.00,2.21,1.01,2.70,0.00,2.70,0.00,0.40,0.00,6.50,2.52,0.00,0.00,40.00,0.34,0.00,3.04,2.03,2.21,1.40
12-13,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,46,Martin                                            ,09                  ,21.08,5.24,15.84,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,5.24,15.00,2.02,11.00,4.87,2.87,4.54,2.70,4.70,1.00,0.40,1.00,15.39,4.69,0.00,0.00,37.00,1.00,0.00,4.73,8.40,4.55,2.40
12-13,0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT               ,010,10,EDEN VALLEY ELEMENTARY                            ,47,Meeker                                            ,06                  ,30.19,4.67,25.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,25.52,1.00,14.00,11.68,3.00,5.00,1.67,2.84,2.00,4.00,0.00,15.35,14.84,0.00,0.00,39.00,5.00,6.34,1.00,7.34,4.34,6.17
12-13,0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT               ,020,33,EDEN VALLEY SECONDARY                             ,47,Meeker                                            ,06                  ,28.90,12.55,16.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.55,16.35,0.83,15.00,9.37,2.85,5.25,6.13,1.01,0.84,3.45,0.00,17.20,11.70,0.00,0.00,39.00,2.87,2.43,5.25,11.52,1.51,5.32
12-13,0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT               ,030,10,WATKINS ELEMENTARY                                ,47,Meeker                                            ,06                  ,5.14,0.17,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,4.97,0.17,15.00,0.34,1.00,0.80,0.00,2.00,0.00,1.00,0.00,3.14,2.00,0.00,0.00,40.00,0.17,0.17,1.00,1.00,1.80,1.00
12-13,0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT               ,000,0 ,Totals                                            ,47,Meeker                                            ,06                  ,64.23,17.39,46.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,46.84,2.00,14.00,21.39,6.85,11.05,7.80,5.85,2.84,8.45,0.00,35.69,28.54,0.00,0.00,39.00,8.04,8.94,7.25,19.86,7.65,12.49
12-13,0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT                 ,000,00,LITCHFIELD PUBLIC SCHOOL DISTRICT                 ,47,Meeker                                            ,06                  ,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,16.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,40.00,0.00,0.00,0.00,0.33,0.00,0.00
12-13,0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT                 ,010,10,LAKE RIPLEY ELEMENTARY                            ,47,Meeker                                            ,06                  ,31.67,3.16,28.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,28.51,2.99,14.00,6.09,5.63,8.67,1.14,2.34,3.80,4.00,0.00,13.29,17.67,0.00,0.00,42.00,2.00,2.00,6.09,8.50,7.28,5.80
