SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,200,10,ZIMMERMAN ELEMENTARY,71,SHERBURNE,07W,30.30,1.63,28.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,28.67,5.40,11.00,10.70,6.00,6.20,0.50,4.00,1.00,1.90,0.00,22.60,7.70,0.00,0.00,35.94,3.60,6.50,4.80,7.50,6.90,1.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,210,10,WESTWOOD ELEMENTARY,71,SHERBURNE,07W,27.73,4.00,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,23.73,0.00,12.45,3.50,7.00,11.73,2.50,1.00,1.00,1.00,0.00,12.50,15.23,0.00,0.00,39.38,0.00,3.50,7.00,10.23,5.00,2.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,300,10,LINCOLN ELEMENTARY,71,SHERBURNE,07W,39.33,4.00,35.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,35.33,2.30,14.79,11.36,1.27,4.70,6.00,8.00,4.00,4.00,0.00,20.33,19.00,0.00,0.00,41.53,2.33,5.53,2.00,13.00,12.50,3.97
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,310,50,HANDKE FAMILY CENTER,71,SHERBURNE,07W,16.87,0.00,16.87,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.07,2.40,11.20,3.90,2.00,6.80,4.17,0.00,0.00,0.00,0.00,11.07,5.80,0.00,0.00,43.20,1.00,1.00,1.50,4.37,7.00,2.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,340,20,ROGERS MIDDLE SCHOOL,71,SHERBURNE,07W,39.46,13.91,25.55,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,12.90,25.55,2.57,9.28,15.79,9.09,6.70,4.19,2.69,0.00,1.00,0.00,24.11,15.35,0.00,0.00,35.80,2.47,14.24,5.87,5.42,8.44,3.02
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,350,20,ZIMMERMAN MIDDLE,71,SHERBURNE,07W,26.41,8.77,17.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,17.64,3.58,12.63,8.98,2.68,5.85,3.02,3.03,1.85,1.00,0.00,15.17,11.24,0.00,0.00,38.87,4.95,4.03,0.34,6.87,4.52,5.70
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,400,20,VANDENBERGE MIDDLE SCHOOL,71,SHERBURNE,07W,34.00,9.02,24.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.02,24.98,3.87,12.84,11.17,9.94,4.00,2.08,1.97,1.85,2.99,0.00,16.87,17.13,0.00,0.00,38.78,5.14,8.01,5.96,4.96,4.38,5.55
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,410,20,SALK MIDDLE SCHOOL,71,SHERBURNE,07W,27.50,12.80,14.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,14.70,1.01,18.96,5.44,1.01,4.34,3.31,4.38,2.79,6.23,0.00,18.79,8.71,0.00,0.00,44.51,1.01,4.43,0.97,5.39,7.83,7.87
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,500,32,ELK RIVER SENIOR HIGH,71,SHERBURNE,07W,79.63,35.59,44.04,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00,34.58,44.04,1.60,17.81,12.66,15.52,16.87,10.03,5.47,6.00,13.08,0.00,41.79,37.84,0.00,0.00,42.80,2.61,10.05,12.53,26.69,20.34,7.41
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,510,32,ROGERS SENIOR HIGH,71,SHERBURNE,07W,49.75,21.95,27.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,27.80,3.01,10.41,16.37,12.24,7.77,7.36,1.01,3.00,2.00,0.00,28.13,21.62,0.00,0.00,34.39,4.53,15.63,5.46,11.68,8.43,4.02
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,530,32,ZIMMERMAN HIGH SCHOOL,71,SHERBURNE,07W,31.11,13.11,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,18.00,1.38,12.52,8.57,5.62,9.64,3.07,2.02,1.19,1.00,0.00,19.29,11.82,0.00,0.00,38.65,2.99,3.04,6.32,10.47,5.92,2.37
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,600,41,IVAN SAND COMMUNITY SCHOOL-DAY,71,SHERBURNE,07W,10.00,1.60,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,8.40,0.00,9.47,4.20,2.00,1.00,2.80,0.00,0.00,0.00,0.00,6.60,3.40,0.00,0.00,41.06,1.00,0.60,2.00,2.60,2.80,1.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,603,41,IVAN SAND COMMUNITY SCHOOL-MIDDLE,71,SHERBURNE,07W,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.83,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,37.17,1.00,0.00,1.00,3.00,1.00,0.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,604,41,IVAN SAND COMMUNITY SCHOOL- IS,71,SHERBURNE,07W,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,13.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39.00,0.00,0.00,0.00,1.00,0.00,0.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,607,41,IVAN SAND TRANSITION PROGRAM,71,SHERBURNE,07W,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,15.33,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,38.33,0.00,0.00,1.00,1.00,1.00,0.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,700,10,MEADOWVALE ELEMENTARY,71,SHERBURNE,07W,36.40,6.00,30.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,30.40,1.00,14.40,10.63,6.00,5.00,3.00,2.77,2.00,7.00,0.00,22.63,13.77,0.00,0.00,39.00,2.50,7.13,6.00,7.77,6.00,7.00
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,800,10,OTSEGO ELEMENTARY,71,SHERBURNE,07W,41.37,7.30,34.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.30,34.07,3.60,13.52,12.23,3.27,11.07,3.80,4.00,3.00,4.00,0.00,26.30,15.07,0.00,0.00,41.63,4.30,3.43,3.00,12.57,11.00,7.07
06-07,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,000,0,Totals:,71,SHERBURNE,07W,599.39,149.68,449.71,0.00,1.00,1.01,0.00,1.01,0.00,0.00,0.00,147.66,448.71,38.42,13.94,171.77,101.20,116.87,65.83,48.84,37.68,57.20,0.00,352.41,246.98,0.00,0.00,39.47,52.43,99.29,78.35,153.32,139.56,76.44
06-07,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,001,10,HOLDINGFORD ELEMENTARY,73,STEARNS,07W,32.97,5.60,27.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,27.37,0.50,19.51,4.00,4.00,3.27,2.00,10.00,3.20,6.50,0.00,12.77,20.37,0.00,0.00,46.19,0.50,1.00,2.60,4.17,16.00,8.70
06-07,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,002,33,HOLDINGFORD SECONDARY,73,STEARNS,07W,29.00,15.40,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,13.60,0.00,19.14,1.80,3.00,8.20,2.80,3.00,6.20,4.00,0.00,10.40,18.60,0.00,0.00,46.23,0.80,2.00,1.40,7.80,12.20,4.80
06-07,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,61.97,21.00,40.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,40.97,0.50,19.22,5.80,7.00,11.47,4.80,13.00,9.40,10.50,0.00,23.17,38.97,0.00,0.00,46.22,1.30,3.00,4.00,11.97,28.20,13.50
06-07,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,010,10,KIMBALL ELEMENTARY,73,STEARNS,07W,27.28,3.84,23.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,23.44,0.00,20.97,1.34,1.77,5.33,3.00,6.33,4.00,5.51,0.00,13.95,13.33,0.00,0.00,47.03,0.57,1.00,2.50,8.60,8.10,6.51
06-07,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,020,33,KIMBALL SECONDARY,73,STEARNS,07W,24.00,10.28,13.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.28,13.72,2.60,13.52,7.00,4.51,4.20,0.60,2.68,4.00,1.01,0.00,15.11,8.89,0.00,0.00,38.35,4.00,4.00,3.51,3.20,7.28,2.01
06-07,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,51.28,14.12,37.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,37.16,2.60,15.75,8.34,6.28,9.53,3.60,9.01,8.00,6.52,0.00,29.06,22.22,0.00,0.00,40.95,4.57,5.00,6.01,11.80,15.38,8.52
06-07,0740,01,MELROSE PUBLIC SCHOOL DISTRICT,010,10,MELROSE ELEMENTARY,73,STEARNS,07W,39.56,3.30,36.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,36.26,1.00,19.28,2.10,6.34,8.58,3.40,0.83,11.10,7.21,0.00,17.08,24.02,0.00,0.00,45.58,2.10,2.00,2.67,6.74,18.77,7.28
06-07,0740,01,MELROSE PUBLIC SCHOOL DISTRICT,020,20,MELROSE MIDDLE,73,STEARNS,07W,18.87,4.77,14.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.77,14.10,0.00,18.30,1.00,5.37,3.54,2.34,1.17,1.85,3.60,0.00,1.57,17.30,0.00,0.00,44.89,0.00,3.00,2.00,4.34,4.59,4.94
06-07,0740,01,MELROSE PUBLIC SCHOOL DISTRICT,030,33,MELROSE SECONDARY,73,STEARNS,07W,30.65,14.60,16.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,14.60,15.05,0.00,18.40,2.20,11.35,4.10,2.40,1.00,4.20,5.40,0.00,4.14,26.51,0.00,0.00,42.20,0.00,7.21,2.74,7.00,9.70,4.00
06-07,0740,01,MELROSE PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,89.08,22.67,66.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22.67,65.41,1.00,18.62,5.30,23.06,16.22,8.14,3.00,17.15,16.21,0.00,22.79,67.83,0.00,0.00,43.93,2.10,12.21,7.41,18.08,33.06,16.22
06-07,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,000,00,PAYNESVILLE PUBLIC SCHOOL DISTRICT,73,STEARNS,07W,1.97,0.12,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.85,0.00,12.00,0.88,0.27,0.70,0.00,0.00,0.12,0.00,0.00,1.97,1.97,0.00,0.00,35.00,0.88,0.27,0.00,0.70,0.12,0.00
06-07,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,001,10,PAYNESVILLE ELEMENTARY,73,STEARNS,07W,30.84,2.00,28.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,28.84,0.00,16.50,5.30,3.50,4.20,3.00,6.17,4.00,4.67,0.00,23.17,7.67,0.00,0.00,41.42,1.00,4.33,2.27,8.57,8.00,6.67
06-07,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,002,20,PAYNESVILLE MIDDLE,73,STEARNS,07W,15.82,7.24,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.24,8.58,0.60,17.64,0.96,4.81,1.80,2.77,0.20,2.30,2.98,0.00,11.25,4.57,0.00,0.00,41.56,0.60,2.72,3.13,3.12,3.48,2.77
06-07,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,020,32,PAYNESVILLE AREA HIGH SCHOOL,73,STEARNS,07W,25.23,13.48,11.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,11.75,1.40,17.44,4.36,1.74,3.40,4.60,4.63,2.70,3.80,0.87,16.00,8.36,0.00,0.00,42.55,1.21,2.11,1.98,8.43,6.50,5.00
06-07,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,73.86,22.84,51.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.84,51.02,2.00,17.09,11.50,10.32,10.10,10.37,11.00,9.12,11.45,0.87,52.39,22.57,0.00,0.00,41.73,3.69,9.43,7.38,20.82,18.10,14.44
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,000,00,ST. CLOUD PUBLIC SCHOOL DISTRICT,73,STEARNS,07W,3.83,2.23,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,1.60,0.00,16.33,0.27,2.00,0.33,0.00,0.00,0.00,1.23,0.00,0.40,3.43,0.00,0.00,55.83,0.00,0.00,0.00,1.27,0.33,2.23
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,012,50,SPECIAL EDUCATION FACILITIES,73,STEARNS,07W,7.54,2.00,5.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.54,0.00,24.33,0.00,0.00,0.00,2.24,1.00,4.00,0.30,0.00,2.00,5.54,0.00,0.00,50.44,0.00,0.00,0.00,1.24,4.30,2.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,016,10,CLEARVIEW ELEMENTARY,73,STEARNS,07W,26.40,3.00,23.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,3.00,22.41,0.00,18.62,3.49,4.07,7.10,3.51,4.00,2.00,2.23,0.00,6.56,19.84,0.00,0.00,47.05,0.50,2.00,1.99,10.47,9.23,2.21
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,025,10,KENNEDY ELEMENTARY,73,STEARNS,07W,25.01,1.20,23.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,23.81,1.00,16.07,3.20,5.50,3.00,6.18,3.13,2.00,2.00,0.00,6.20,18.81,0.00,0.00,41.84,0.20,3.00,4.50,7.98,6.33,3.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,028,10,LINCOLN ELEMENTARY,73,STEARNS,07W,26.64,1.70,24.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,24.94,0.00,10.56,8.00,4.81,5.01,5.52,2.00,0.00,1.30,0.00,17.01,9.63,0.00,0.00,39.85,2.00,2.00,3.01,7.80,8.84,2.99
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,029,50,ROOSEVELT-EARLY CHILDHOOD SP.,73,STEARNS,07W,30.53,0.00,30.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.53,0.00,14.61,3.03,3.60,13.60,4.10,3.80,1.00,1.40,0.00,13.87,16.66,0.00,0.00,47.08,1.00,1.80,2.76,4.17,11.80,9.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,031,10,MADISON ELEMENTARY,73,STEARNS,07W,38.13,3.00,35.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,35.13,1.00,18.37,4.35,1.83,7.37,8.20,7.39,3.00,5.99,0.00,10.38,27.75,0.00,0.00,46.99,1.00,0.84,2.01,10.00,17.29,6.99
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,035,10,DISCOVERY COMMUNITY ELEMENTARY,73,STEARNS,07W,52.73,7.29,45.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.29,45.44,0.00,13.32,10.77,11.49,7.50,6.80,7.17,5.00,4.00,0.00,16.80,35.93,0.00,0.00,41.27,1.00,7.50,5.26,11.51,19.46,8.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,036,10,TALAHI COMMUNITY ELEMENTARY,73,STEARNS,07W,48.25,11.97,36.28,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,10.97,35.28,4.67,12.24,15.65,10.50,6.30,4.81,5.00,2.99,3.00,0.00,18.65,29.60,0.00,0.00,40.24,1.67,9.00,7.48,9.50,17.60,3.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,040,10,WESTWOOD ELEMENTARY,73,STEARNS,07W,43.44,7.51,35.93,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.51,34.93,1.00,19.55,4.00,7.34,1.80,11.97,8.30,4.01,6.02,0.00,15.33,28.11,0.00,0.00,45.44,1.00,3.00,3.34,13.49,15.58,7.03
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,051,10,OAK HILL COMMUNITY ELEMENTARY,73,STEARNS,07W,57.09,6.48,50.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.48,50.61,1.00,14.78,9.50,10.49,5.30,12.81,10.99,3.00,5.00,0.00,23.47,33.62,0.00,0.00,41.70,2.00,7.01,5.99,16.99,19.10,6.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,052,31,NORTH JUNIOR HIGH,73,STEARNS,07W,37.24,9.80,27.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,27.44,1.00,14.52,3.17,9.97,11.30,3.30,3.50,2.00,4.00,0.00,11.97,25.27,0.00,0.00,41.68,1.00,2.00,9.13,8.80,11.31,5.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,054,31,SOUTH JUNIOR HIGH,73,STEARNS,07W,38.48,11.00,27.48,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,9.00,27.48,2.00,12.16,8.30,15.00,7.00,4.18,0.00,1.00,3.00,0.00,9.30,29.18,0.00,0.00,39.98,0.50,10.80,7.00,4.88,10.30,5.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,057,32,APOLLO SENIOR HIGH,73,STEARNS,07W,70.25,28.23,42.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,28.23,40.02,3.83,13.37,13.17,14.90,22.02,11.18,1.70,2.00,5.28,0.00,29.55,40.70,0.00,0.00,41.02,5.83,8.00,8.95,22.83,13.83,10.81
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,059,32,TECHNICAL SENIOR HIGH,73,STEARNS,07W,76.64,28.07,48.57,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,27.07,48.57,7.88,12.68,16.19,14.58,22.22,11.32,5.00,3.00,4.33,0.00,37.83,38.81,0.00,0.00,40.08,5.10,11.62,4.80,30.38,16.75,7.99
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,065,41,ST CLOUD AREA LEARNING CENTER,73,STEARNS,07W,28.78,14.60,14.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.60,14.18,0.00,12.25,5.99,9.40,5.39,3.00,1.00,2.00,2.00,0.00,9.00,19.78,0.00,0.00,45.06,0.00,2.00,6.39,5.20,9.20,5.99
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,072,77,ST. CLOUD CHILDREN'S HOME,73,STEARNS,07W,18.00,8.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.00,0.00,19.88,2.00,0.00,3.00,3.00,3.00,4.00,3.00,0.00,6.00,12.00,0.00,0.00,47.40,0.00,1.00,1.00,2.00,8.00,6.00
06-07,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,628.98,146.08,482.90,1.00,0.00,0.00,1.00,2.00,1.00,2.00,2.99,141.08,477.91,23.38,14.62,111.08,125.48,128.24,102.12,66.98,41.00,54.08,0.00,234.32,394.66,0.00,0.00,42.63,22.80,71.57,73.61,168.51,199.25,93.24
06-07,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,010,10,SAUK CENTRE ELEMENTARY,73,STEARNS,07W,30.06,3.68,26.38,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,25.38,0.30,16.12,3.41,4.13,7.42,6.37,4.00,1.41,3.32,0.00,26.96,3.85,0.00,0.00,42.03,0.00,4.23,3.83,11.14,4.21,6.65
06-07,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,020,31,SAUK CENTRE JUNIOR HIGH,73,STEARNS,07W,21.01,11.56,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.56,9.45,0.80,21.27,0.80,1.62,3.93,3.89,3.04,3.08,4.65,0.00,16.34,4.67,0.00,0.00,46.54,0.00,0.33,1.29,6.60,9.91,2.88
06-07,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,030,32,SAUK CENTRE SECONDARY,73,STEARNS,07W,19.77,9.61,10.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.61,10.16,0.66,16.36,1.66,4.91,2.98,4.59,0.99,2.64,2.00,0.00,11.86,8.56,0.00,0.00,41.93,0.66,2.29,3.35,5.57,5.57,2.33
06-07,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,70.84,24.85,45.99,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.85,44.99,1.76,17.72,5.87,10.66,14.33,14.85,8.03,7.13,9.97,0.00,55.16,17.08,0.00,0.00,43.33,0.66,6.85,8.47,23.31,19.69,11.86
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,000,00,ALBANY PUBLIC SCHOOL DISTRICT,73,STEARNS,07W,0.95,0.12,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.83,0.00,11.00,0.04,0.29,0.50,0.00,0.00,0.12,0.00,0.00,0.95,0.95,0.00,0.00,35.50,0.04,0.13,0.00,0.66,0.12,0.00
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,010,10,ALBANY ELEMENTARY,73,STEARNS,07W,29.69,2.46,27.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,27.23,0.00,17.40,2.63,7.20,1.00,6.90,4.00,3.46,4.50,0.00,20.69,9.00,0.00,0.00,43.19,0.00,1.50,4.90,10.13,7.20,5.96
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,030,10,AVON ELEMENTARY,73,STEARNS,07W,24.05,2.63,21.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.63,21.42,0.03,15.00,1.45,7.46,2.63,6.30,2.01,2.20,2.00,0.00,10.42,13.63,0.00,0.00,42.86,0.00,3.28,3.03,5.47,8.07,4.20
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,050,31,ALBANY JUNIOR HIGH,73,STEARNS,07W,15.13,7.12,8.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.12,8.01,0.00,14.28,1.69,2.84,4.47,3.53,2.26,0.34,0.00,0.00,7.41,7.72,0.00,0.00,42.67,0.00,2.21,1.85,4.09,5.65,1.33
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,060,32,ALBANY SENIOR HIGH,73,STEARNS,07W,32.23,21.47,10.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.47,10.76,1.32,17.16,3.96,6.47,3.96,4.95,1.65,8.93,2.31,0.00,16.70,15.53,0.00,0.00,42.15,0.99,5.15,2.31,8.25,10.91,4.62
06-07,0745,01,ALBANY PUBLIC SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,102.05,33.80,68.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.80,68.25,1.35,15.99,9.77,24.26,12.56,21.68,9.92,15.05,8.81,0.00,56.17,46.83,0.00,0.00,42.42,1.03,12.27,12.09,28.60,31.95,16.11
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000,00,SARTELL-ST. STEPHEN SCHOOL DISTRICT,73,STEARNS,07W,0.61,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,9.00,0.53,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.61,0.08,0.00,0.00,34.50,0.00,0.00,0.53,0.08,0.00,0.00
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,020,32,SARTELL SENIOR HIGH,73,STEARNS,07W,54.82,22.71,32.11,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,21.72,32.11,3.53,14.35,12.50,10.04,12.89,5.16,4.97,5.29,3.97,0.00,30.14,24.68,0.00,0.00,38.41,3.52,8.95,12.90,13.44,14.03,1.98
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,040,10,PINE MEADOW ELEMENTARY,73,STEARNS,07W,37.17,8.80,28.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.80,28.37,0.00,13.60,6.00,10.97,6.13,5.00,4.00,1.57,3.50,0.00,22.00,15.17,0.00,0.00,40.04,1.00,4.90,6.00,10.50,13.27,1.50
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,050,20,SARTELL MIDDLE,73,STEARNS,07W,50.62,17.07,33.55,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,32.55,0.84,11.95,15.49,11.66,10.12,6.14,1.98,0.87,4.36,0.00,29.31,21.31,0.00,0.00,39.31,6.56,7.56,6.55,14.68,9.70,5.57
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,060,10,OAK RIDGE ELEMENTARY,73,STEARNS,07W,37.97,4.87,33.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.87,32.10,3.03,12.80,10.07,5.47,4.60,8.33,3.00,4.00,2.50,0.00,18.94,19.03,0.00,0.00,40.82,4.80,1.27,2.73,12.80,12.87,3.50
06-07,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000,0,Totals:,73,STEARNS,07W,181.19,53.45,127.74,0.00,1.00,0.00,1.00,0.00,0.00,0.99,0.00,52.46,125.74,7.40,13.27,44.59,38.14,33.82,24.63,13.95,11.73,14.33,0.00,101.00,80.27,0.00,0.00,39.24,15.88,22.68,28.71,51.50,49.87,12.55
