SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,126,10,GAGE ELEMENTARY                                   ,55,Olmsted                                           ,10                  ,44.38,7.35,37.03,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,7.35,36.02,3.00,13.00,9.00,11.00,13.85,3.83,4.70,1.00,1.00,0.00,16.37,22.51,0.00,3.50,39.00,2.00,9.00,9.85,12.02,7.51,4.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,129,10,GEORGE W. GIBBS ELEMENTARY                        ,55,Olmsted                                           ,10                  ,41.85,4.85,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.85,37.00,1.00,14.00,2.00,13.50,10.69,6.83,5.83,3.00,0.00,0.00,12.67,23.18,0.00,6.00,40.00,0.00,4.00,13.50,11.85,7.50,5.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,134,10,HOOVER ELEMENTARY                                 ,55,Olmsted                                           ,10                  ,13.40,2.83,10.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,10.57,0.00,11.00,2.00,6.00,1.74,1.33,2.33,0.00,0.00,0.00,4.57,6.50,0.00,2.33,43.00,0.00,2.00,3.50,2.50,4.56,0.84
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,136,10,JEFFERSON ELEMENTARY                              ,55,Olmsted                                           ,10                  ,32.15,1.33,30.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,30.82,0.00,16.00,5.00,4.00,8.80,5.84,6.51,1.00,1.00,0.00,9.84,15.29,0.00,7.02,43.00,0.00,2.00,8.50,10.64,9.01,2.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,138,10,LINCOLN K-8 CHOICE ELEMENTARY                     ,55,Olmsted                                           ,10                  ,20.79,3.64,17.15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.64,16.15,0.60,16.00,2.64,4.10,2.00,4.37,5.00,0.67,1.01,0.00,3.48,14.46,0.67,2.18,39.00,0.20,3.01,2.93,7.44,3.93,3.28
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,140,10,LONGFELLOW CHOICE ELEMENTARY                      ,55,Olmsted                                           ,10                  ,18.12,2.00,16.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,16.12,0.00,21.00,0.00,2.25,3.00,6.35,2.00,3.52,1.00,0.00,3.60,13.52,0.00,1.00,49.00,0.00,0.00,1.25,10.00,4.01,2.86
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,146,10,PINEWOOD ELEMENTARY                               ,55,Olmsted                                           ,10                  ,19.96,3.00,16.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,16.96,0.34,11.00,5.34,4.13,5.02,2.33,2.80,0.34,0.00,0.00,8.60,9.36,0.00,1.00,39.00,2.00,1.14,4.35,6.33,4.80,1.34
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,147,10,RIVERSIDE CENTRAL ELEMENTARY                      ,55,Olmsted                                           ,10                  ,44.23,4.00,40.23,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,38.23,4.00,12.00,18.50,7.00,4.02,8.71,3.00,3.00,0.00,0.00,23.21,17.02,0.00,4.00,41.00,4.00,11.00,5.00,13.03,7.52,3.68
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,150,10,SUNSET TERRACE ELEMENTARY                         ,55,Olmsted                                           ,10                  ,44.94,2.01,42.93,0.00,0.00,0.00,1.00,0.00,1.01,0.00,0.00,2.01,40.92,1.00,18.00,4.00,11.33,4.57,7.52,7.52,7.01,2.99,0.00,10.27,22.67,1.00,11.00,46.00,0.00,5.00,2.00,11.65,16.30,9.99
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,152,10,WASHINGTON ELEMENTARY                             ,55,Olmsted                                           ,10                  ,14.90,1.20,13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,13.70,0.00,12.00,1.00,2.20,8.70,2.50,0.50,0.00,0.00,0.00,2.53,5.87,0.00,6.50,39.00,0.00,0.00,1.70,10.37,2.83,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,217,77,CAMPUS SCHOOL                                     ,55,Olmsted                                           ,10                  ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43.00,0.00,0.00,0.00,1.00,0.00,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,305,32,CENTURY SENIOR HIGH                               ,55,Olmsted                                           ,10                  ,74.88,30.68,44.20,0.00,0.00,0.00,0.80,0.00,1.04,0.00,0.00,30.68,42.36,1.40,18.00,4.80,12.84,19.14,10.27,15.95,5.16,6.72,0.00,20.83,36.52,2.04,15.49,45.00,0.00,2.00,10.97,21.45,25.42,15.04
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,306,41,GOLDEN HILL EDUCATION CENTER                      ,55,Olmsted                                           ,10                  ,18.84,5.00,13.84,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,12.84,1.40,13.00,4.88,2.00,2.00,2.00,7.00,0.00,0.96,0.00,7.88,9.96,0.00,1.00,42.00,1.00,2.48,3.40,1.00,6.00,4.96
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,310,32,JOHN MARSHALL SENIOR HIGH                         ,55,Olmsted                                           ,10                  ,82.94,25.64,57.30,1.00,0.00,1.00,0.20,0.00,0.00,0.00,1.80,23.64,55.30,1.12,16.00,10.92,10.80,23.60,16.64,11.94,3.00,5.04,0.00,31.19,37.05,0.00,14.70,43.00,2.00,6.80,9.89,26.50,23.09,14.66
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,315,32,MAYO SENIOR HIGH                                  ,55,Olmsted                                           ,10                  ,86.89,39.88,47.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,38.88,47.01,2.40,17.00,8.76,19.99,12.38,15.12,11.62,9.00,9.02,0.00,39.01,29.46,0.00,17.42,43.00,0.00,8.00,18.22,23.82,19.61,17.24
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,316,41,ROCHESTER AREA LEARNING CENTER                    ,55,Olmsted                                           ,10                  ,1.00,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,42.00,0.00,0.00,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.40,0.00,0.60,65.00,0.00,0.00,0.00,0.00,0.20,0.80
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,320,41,ESC AREA LEARNING CENTER                          ,55,Olmsted                                           ,10                  ,0.96,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,24.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.96,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.96,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,322,50,TRANSITION TO ADULT PROGRAM                       ,55,Olmsted                                           ,10                  ,2.04,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,17.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,46.00,0.00,0.00,0.00,1.05,0.99,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,324,50,TRANSITIONS LEARNING CENTER                       ,55,Olmsted                                           ,10                  ,1.01,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,20.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,43.00,0.00,0.00,0.00,1.01,0.00,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,325,20,JOHN ADAMS MIDDLE                                 ,55,Olmsted                                           ,10                  ,65.64,22.07,43.57,0.00,0.00,0.00,0.00,0.50,2.68,0.66,0.00,20.91,40.89,2.25,14.00,12.21,17.95,6.27,11.57,8.12,4.01,3.47,0.00,23.60,25.10,0.00,16.94,42.00,1.02,5.78,9.04,20.56,18.41,10.83
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,330,20,WILLOW CREEK MIDDLE                               ,55,Olmsted                                           ,10                  ,65.52,21.77,43.75,0.00,0.00,0.00,1.78,0.50,0.00,0.00,0.00,21.27,41.97,1.04,14.00,11.69,13.33,13.34,17.59,5.02,3.01,1.54,0.00,19.70,27.03,0.00,17.74,39.00,1.80,7.04,14.45,24.42,13.75,4.06
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,335,20,KELLOGG MIDDLE                                    ,55,Olmsted                                           ,10                  ,46.01,17.05,28.96,0.00,0.00,0.00,0.00,0.00,0.33,0.20,0.00,16.85,28.63,1.02,15.00,7.38,7.14,12.23,9.10,5.08,3.04,2.04,0.00,15.75,16.87,0.00,13.39,41.00,1.02,4.55,6.49,19.33,9.54,5.08
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,340,20,FRIEDELL MIDDLE                                   ,55,Olmsted                                           ,10                  ,23.87,4.74,19.13,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,3.72,19.13,1.02,10.00,6.34,6.69,5.48,5.24,0.12,0.00,0.00,0.00,11.14,10.72,0.00,1.50,38.00,1.70,1.00,6.63,9.56,1.64,3.34
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,341,41,HAWTHORNE DIPLOMA PROGRAM                         ,55,Olmsted                                           ,10                  ,21.53,4.84,16.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.84,16.69,0.00,19.00,0.00,1.67,7.68,6.24,2.80,0.00,3.14,0.00,15.45,5.88,0.00,0.20,52.00,0.00,0.00,0.00,4.81,6.81,9.91
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,342,50,ROCHESTER PHOENIX ACADEMY                         ,55,Olmsted                                           ,10                  ,3.01,2.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.01,1.00,1.00,11.00,1.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.01,38.00,1.00,0.00,0.00,2.01,0.00,0.00
11-12,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,55,Olmsted                                           ,10                  ,996.53,230.87,765.66,1.00,0.00,3.82,4.78,1.00,8.07,2.86,3.80,222.19,749.01,31.80,15.00,162.07,203.05,208.00,179.21,130.82,58.60,49.74,0.00,353.01,451.41,4.81,179.23,42.00,29.60,104.44,169.66,301.90,243.12,147.81
11-12,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT                ,000,00,BATTLE LAKE PUBLIC SCHOOL DISTRICT                ,56,Otter Tail                                        ,04                  ,0.13,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,12.00,0.00,0.06,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,0.06,0.00,0.07,0.00
11-12,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT                ,010,10,BATTLE LAKE ELEMENTARY                            ,56,Otter Tail                                        ,04                  ,15.97,3.59,12.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59,12.38,0.00,18.00,0.83,0.00,6.21,3.38,4.18,0.28,1.00,0.00,7.60,8.37,0.00,0.00,45.00,0.00,0.00,1.74,5.68,5.18,3.37
11-12,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT                ,020,33,BATTLE LAKE SECONDARY                             ,56,Otter Tail                                        ,04                  ,17.84,11.09,6.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.09,6.75,0.00,16.00,2.35,2.28,5.01,3.99,1.93,0.76,1.14,0.00,11.00,6.84,0.00,0.00,40.00,1.02,1.14,3.04,8.43,1.93,2.28
11-12,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,33.94,14.68,19.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.68,19.26,0.00,16.00,3.18,2.34,11.22,7.37,6.18,1.04,2.14,0.00,18.60,15.21,0.00,0.00,41.00,1.02,1.14,4.84,14.11,7.18,5.65
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,000,00,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,56,Otter Tail                                        ,04                  ,1.87,0.74,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,1.13,0.00,25.00,0.60,0.00,0.00,0.00,0.53,0.74,0.00,0.00,1.13,0.74,0.00,0.00,49.00,0.00,0.60,0.00,0.00,0.24,1.03
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,130,10,ADAMS ELEMENTARY                                  ,56,Otter Tail                                        ,04                  ,19.45,3.86,15.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86,15.59,0.67,21.00,3.24,0.37,1.26,2.00,2.00,2.77,7.81,0.00,5.74,13.31,0.00,0.00,46.00,0.47,1.67,0.37,2.36,8.27,6.31
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,140,10,CLEVELAND ELEMENTARY                              ,56,Otter Tail                                        ,04                  ,28.69,5.60,23.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.60,23.09,0.00,23.00,2.54,0.50,4.00,7.05,3.00,4.33,6.27,0.00,8.05,20.18,0.00,0.00,48.00,0.47,1.04,0.50,8.03,10.10,8.55
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,180,10,MCKINLEY ELEMENTARY                               ,56,Otter Tail                                        ,04                  ,12.08,0.00,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,0.00,18.00,0.83,1.47,2.23,2.00,2.28,1.40,1.67,0.00,3.84,4.17,0.00,0.00,50.00,0.00,1.00,0.60,0.90,3.33,6.25
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,340,46,IQ ACADEMY MINNESOTA                              ,56,Otter Tail                                        ,04                  ,10.19,2.73,7.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,7.46,0.00,11.00,2.38,2.78,1.69,1.40,1.94,0.00,0.00,0.00,4.70,5.29,0.20,0.00,40.00,0.00,1.50,1.12,4.74,2.19,0.64
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,370,41,FERGUS FALLS AREA LEARNING CENTER                 ,56,Otter Tail                                        ,04                  ,5.19,3.33,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,1.86,0.00,7.00,3.19,1.17,0.46,0.17,0.20,0.00,0.00,0.00,4.51,0.68,0.00,0.00,35.00,1.03,0.70,1.63,0.29,1.34,0.20
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,390,33,KENNEDY SECONDARY SCHOOL                          ,56,Otter Tail                                        ,04                  ,74.60,28.20,46.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.20,46.40,2.00,17.00,9.39,9.20,10.89,16.39,13.36,5.28,9.06,0.00,36.17,38.13,0.00,0.00,45.00,2.08,3.16,5.98,23.46,20.90,19.02
11-12,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,152.07,44.46,107.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.46,107.61,2.67,17.00,22.17,15.49,20.53,29.01,23.31,14.52,24.81,0.00,64.14,82.50,0.20,0.00,44.00,4.05,9.67,10.20,39.78,46.37,42.00
11-12,0545,01,HENNING PUBLIC SCHOOL DISTRICT                    ,000,00,HENNING PUBLIC SCHOOL DISTRICT                    ,56,Otter Tail                                        ,04                  ,0.44,0.07,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.37,0.00,12.00,0.07,0.07,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.14,0.30,0.00
11-12,0545,01,HENNING PUBLIC SCHOOL DISTRICT                    ,010,10,HENNING ELEMENTARY                                ,56,Otter Tail                                        ,04                  ,18.37,4.19,14.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.19,14.18,1.17,14.00,6.02,2.50,2.51,2.01,0.00,1.00,3.83,0.00,17.36,1.01,0.00,0.00,40.00,1.17,4.85,0.84,2.44,3.57,5.50
11-12,0545,01,HENNING PUBLIC SCHOOL DISTRICT                    ,020,33,HENNING SECONDARY                                 ,56,Otter Tail                                        ,04                  ,11.50,4.78,6.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,6.72,0.85,16.00,2.03,2.66,2.44,1.28,0.00,0.00,3.09,0.00,10.80,0.70,0.00,0.00,40.00,0.85,2.20,1.95,1.63,1.18,3.69
11-12,0545,01,HENNING PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,30.31,9.04,21.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,21.27,2.02,15.00,8.12,5.23,4.95,3.29,0.30,1.00,6.92,0.00,28.16,1.71,0.00,0.00,40.00,2.02,7.05,2.79,4.21,5.05,9.19
11-12,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.               ,000,00,PARKERS PRAIRIE PUBLIC SCHOOL DIST.               ,56,Otter Tail                                        ,04                  ,2.30,1.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.30,0.00,24.00,0.00,0.00,1.00,0.00,0.10,0.00,0.20,0.00,1.00,1.00,0.00,0.00,51.00,0.00,0.00,0.00,1.00,1.27,0.03
11-12,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.               ,010,10,PARKERS PRAIRIE ELEMENTARY                        ,56,Otter Tail                                        ,04                  ,19.23,4.00,15.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,15.23,0.00,19.00,1.00,5.27,1.78,3.17,3.02,1.00,2.99,0.00,8.04,11.19,0.00,0.00,46.00,0.00,2.00,3.27,4.51,4.44,5.01
11-12,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.               ,020,33,PARKERS PRAIRIE SECONDARY                         ,56,Otter Tail                                        ,04                  ,18.98,9.27,9.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.27,9.71,0.00,15.00,5.90,2.43,1.03,3.40,1.20,3.02,2.00,0.00,13.55,5.40,0.00,0.00,41.00,0.00,2.68,2.20,6.48,6.42,1.20
11-12,0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.               ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,40.51,14.27,26.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.27,26.24,0.00,16.00,6.90,7.70,3.81,6.57,4.32,4.02,5.19,0.00,22.59,17.59,0.00,0.00,43.00,0.00,4.68,5.47,11.99,12.13,6.24
11-12,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.                ,010,10,VIKING ELEMENTARY SCHOOL                          ,56,Otter Tail                                        ,04                  ,35.45,6.14,29.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.14,29.31,0.00,17.00,3.09,5.43,6.23,2.94,7.83,8.00,1.93,0.00,14.23,18.80,0.00,0.00,44.00,0.00,2.43,4.89,9.94,11.16,7.03
11-12,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.                ,020,33,PELICAN RAPIDS SECONDARY                          ,56,Otter Tail                                        ,04                  ,27.27,14.36,12.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.36,12.91,0.56,18.00,1.60,5.20,1.92,6.52,8.00,1.07,1.92,0.00,9.88,17.36,0.00,0.00,45.00,0.00,1.60,3.12,7.80,8.67,6.08
11-12,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.                ,050,41,PELICAN RAPIDS ALT LEARNING CENTER                ,56,Otter Tail                                        ,04                  ,0.28,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.28
11-12,0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.                ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,63.00,20.50,42.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,42.50,0.56,18.00,4.69,10.63,8.15,9.46,15.83,9.07,4.13,0.00,24.39,36.16,0.00,0.00,45.00,0.00,4.03,8.01,17.74,19.83,13.39
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,000,00,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,56,Otter Tail                                        ,04                  ,0.67,0.50,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.17,0.00,8.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,47.00,0.00,0.00,0.50,0.00,0.00,0.17
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,010,10,HEART OF THE LAKE ELEMENTARY                      ,56,Otter Tail                                        ,04                  ,35.39,6.16,29.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,29.23,1.00,20.00,4.33,3.50,1.69,11.00,6.50,4.73,3.64,0.00,27.66,6.73,0.00,0.00,44.00,1.83,3.00,4.00,10.50,11.56,4.50
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,020,20,PRAIRIE WIND MIDDLE                               ,56,Otter Tail                                        ,04                  ,28.77,14.85,13.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.85,13.92,2.83,19.00,4.83,0.04,3.19,7.00,9.48,2.86,1.37,0.00,20.71,8.02,0.00,0.00,45.00,3.83,0.00,0.00,10.04,9.69,5.21
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,030,32,PERHAM SENIOR HIGH                                ,56,Otter Tail                                        ,04                  ,25.09,11.70,13.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,13.39,0.20,19.00,1.20,2.04,4.66,9.52,2.00,2.67,2.00,0.00,13.68,11.37,0.00,0.00,45.00,0.20,0.00,2.00,9.04,9.66,4.19
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,080,41,PERHAM AREA LEARNING CENTER                       ,56,Otter Tail                                        ,04                  ,2.80,1.46,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,1.34,0.64,21.00,0.64,0.64,0.00,0.00,0.50,0.54,0.48,0.00,2.80,0.00,0.00,0.00,48.00,0.32,0.00,0.96,0.00,0.50,1.02
11-12,0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,92.72,34.67,58.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.67,58.05,4.67,19.00,11.00,6.89,9.54,27.52,18.48,10.80,7.49,0.00,65.35,26.12,0.00,0.00,45.00,6.18,3.00,7.46,29.58,31.41,15.09
11-12,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT                  ,000,00,UNDERWOOD PUBLIC SCHOOL DISTRICT                  ,56,Otter Tail                                        ,04                  ,1.74,0.00,1.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,0.00,9.00,1.00,0.67,0.00,0.00,0.07,0.00,0.00,0.00,1.57,0.00,0.00,0.00,34.00,0.00,1.50,0.17,0.00,0.07,0.00
11-12,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT                  ,010,10,UNDERWOOD ELEMENTARY                              ,56,Otter Tail                                        ,04                  ,17.62,3.17,14.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17,14.45,0.17,13.00,2.67,4.10,3.83,4.02,1.00,1.00,1.00,0.00,11.60,6.02,0.00,0.00,41.00,0.00,1.67,4.16,6.67,4.12,1.00
11-12,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT                  ,020,33,UNDERWOOD SECONDARY                               ,56,Otter Tail                                        ,04                  ,16.67,8.27,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.27,8.40,0.60,13.00,1.11,6.92,3.20,2.00,2.43,0.00,1.01,0.00,10.22,6.45,0.00,0.00,38.00,0.00,4.11,4.89,3.33,3.33,1.01
11-12,0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,56,Otter Tail                                        ,04                  ,36.03,11.44,24.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.44,24.59,0.77,13.00,4.78,11.69,7.03,6.02,3.50,1.00,2.01,0.00,23.39,12.47,0.00,0.00,39.00,0.00,7.28,9.22,10.00,7.52,2.01
11-12,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.                ,000,00,NEW YORK MILLS PUBLIC SCHOOL DIST.                ,56,Otter Tail                                        ,04                  ,0.10,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.00,11.00,0.00,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.10,0.00,0.00
11-12,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.                ,010,10,NEW YORK MILLS ELEMENTARY                         ,56,Otter Tail                                        ,04                  ,26.29,7.23,19.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.23,19.06,0.00,17.00,1.00,7.35,5.00,0.24,2.37,6.33,4.00,0.00,19.99,5.24,0.00,0.00,45.00,0.00,3.66,1.66,4.67,12.27,4.03
11-12,0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.                ,020,33,NEW YORK MILLS SECONDARY                          ,56,Otter Tail                                        ,04                  ,20.37,7.16,13.21,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,7.16,12.71,1.00,11.00,3.03,5.17,9.03,0.80,1.34,1.00,0.00,0.00,10.55,9.82,0.00,0.00,35.00,1.00,2.37,3.33,9.37,3.80,0.50
